draw,beta,h,a_B,mu_S,mu_I,delta,eta,mu_F,R_B,sigma_A,sigma_F,phi,T,K0,B_index,R_P,has_coexistence,has_parasitoid_free,score
171,0.027780123753727983,0.007055333576699014,0.004045101542081371,0.013704520337263427,0.02282426410997471,0.21706852174139213,0.9078144423429912,0.02515787218885944,8.645642011722266,0.5199067366710455,0.692829362466205,0.08219945470371724,51.21953612323537,1.8788220225780692,0.9428073174691682,0.19098773195856764,False,False,12.009012268041433
172,0.008307695084965596,0.004211616791723173,0.00048560743713278563,0.02738071633245041,0.026082689336761902,0.21531948217759878,0.9780200587742757,0.021193157210726447,10.540157783359595,0.7777503762306166,0.6153752592375238,0.029471785067195493,63.42652700452466,2.1708042021074156,1.3367011090248528,0.16045666426525038,False,False,12.03954333573475
173,0.036883553272424915,0.0004594512917235738,0.00994450240993661,0.026016605008463308,0.02856195521067046,0.06553764531108625,0.673061452631726,0.054780324477968226,14.759415186013412,0.633134304828132,0.4288362542765676,0.030664110990191035,49.37273954799734,2.1294933411859924,1.928238224618584,0.028686323290759125,False,False,12.171313676709241
174,0.037190802220557415,0.007301056248189057,0.0035147366310570227,0.019086562049981756,0.03514774741479084,0.24387849438470477,0.7297201797023493,0.04787697293618835,6.319126237448928,0.5406931025922751,0.4415346031987421,0.04985568822572342,58.49929755644223,2.1131262148322683,1.8957493707249207,0.02682910058539641,False,False,12.173170899414604
175,0.03505024240023344,0.007250662320269895,0.007310439080290717,0.02072421237488638,0.020376911490002026,0.23119218607457448,0.8040832249309484,0.06294898727974683,15.065977031498845,0.5014108543734522,0.6802455537205476,0.07415181309485293,62.22985409924075,2.2470991392021182,0.5300119473891425,0.013533223362354518,False,False,12.186466776637646
176,0.03931728718579771,0.005981476276417128,0.00798966007899965,0.020206434199320143,0.01218483125530628,0.10193593950043578,0.5249460481464668,0.027284530331924073,13.289294462666877,0.6698249040415056,0.6344778775394999,0.054084595688407185,52.31645676719667,2.390658997042388,1.5135989350622554,0.15222694539287251,False,False,12.047773054607127
177,0.029083260993989342,0.0029347027528052994,0.0081237146404999,0.029661693927090123,0.015082528397746268,0.21321067908168173,0.42450915724446897,0.030292103220964522,13.200762915419581,0.602581454640804,0.49470171510987565,0.012167353169574744,54.40961147649274,2.3451179331950405,0.5922960934018056,0.09518034103359871,False,False,12.1048196589664
178,0.036172477019166684,0.0018053017732751087,0.008962646627882011,0.027764880904205078,0.019866052392885487,0.20203237823871023,0.7517366079577579,0.0785932131690493,14.49688301024305,0.563916237177507,0.4246427103847319,0.03379799588756658,61.70169442061299,1.810770352608241,1.6669166852870505,0.00332647734988176,False,False,12.196673522650118
179,0.020922876593547902,0.002625865972339685,0.009025709729759137,0.02110833464739686,0.019324081208962507,0.2256032632871816,0.5797832583616658,0.032008657626327965,7.0071976105203975,0.7596546437422711,0.41975555827276456,0.09265188714620769,50.75896983335427,1.7204238191027037,1.2277737457728135,0.08267738045263404,False,False,12.117322619547366
180,0.018202313595519017,0.007036425120535994,0.007221986055410214,0.026394708412092138,0.04529942397086366,0.06600462353022823,0.7332400979393672,0.05192273841735849,11.552967602031577,0.6915076141740026,0.45589799039155454,0.01779602959398194,52.35729377125032,1.593972125390205,1.210753970996214,0.03007622567164109,False,False,12.169923774328359
181,0.03603581174787716,0.004098148598621605,0.0067538564599370875,0.011419846156479816,0.036432781225117866,0.0907300118343202,0.6380893005287679,0.05888890802524814,9.309235955813305,0.8112148455482937,0.30637364039024445,0.09262023162574626,64.36034036431155,2.025332626143088,1.2494428002207882,0.006921934408405608,False,False,12.193078065591594
182,0.02393003673152206,0.0025326191971767197,0.006142608938722641,0.005956794048738419,0.040660609485902284,0.17706845985592162,0.5534670840897917,0.07563037888853857,9.493983929637343,0.5730172958075183,0.39561132696353285,0.09311081778700318,50.53094254020667,2.0126582491778313,0.6610110254832996,0.04890467202160887,False,True,11.15109532797839
183,0.026088501398950376,0.004326576140155444,0.009985238551748236,0.009210143990726656,0.034551124118281096,0.2311764236565172,0.6395095850389039,0.06381197498862423,9.506672391084088,0.8699098174568285,0.5244076289123425,0.015171275876015756,50.23440602813746,1.9935739408670106,1.3591034780014617,0.3983195045716312,False,True,10.801680495428368
184,0.02852093693130979,0.007014888729522297,0.009507872821356013,0.02539778590051751,0.03244330200113918,0.07149084684149971,0.6747733073785946,0.02289237066912148,13.919633741327218,0.7602523879553373,0.46526285152487545,0.06185082527549593,59.72555816236869,1.708011122618989,1.3446213896267785,0.11855095903170762,False,False,12.081449040968293
185,0.02239016408200025,0.004901987596540794,0.0017319660933022907,0.01304815171697236,0.04337645828479359,0.11927747852474901,0.4332129796513195,0.07823955139401387,7.250995311328813,0.5715312806807119,0.45143356400436035,0.09155725303843908,54.03360473779055,1.8217513775414285,1.0481859203593817,0.006585454053724626,False,False,12.193414545946275
186,0.02814932710446038,0.004511232982798532,0.005008434872810143,0.010637122484515246,0.03871083130340316,0.11359668357502294,0.6400704366928213,0.07775288553626698,7.078918943364116,0.8920839675476855,0.5308056246617642,0.04566380374166718,56.47817784660269,1.5238433820646604,0.6131272898827994,0.010457333281150734,False,True,11.189542666718848
187,0.035845484154716535,0.009164991356303411,6.285107230110775e-05,0.011170604969623753,0.032912703831414,0.12826132419630115,0.8170846591072054,0.04090020431115718,10.016099610456834,0.8119671924567291,0.4884825232690173,0.010905077881542009,56.79398806675536,2.4403628102402317,1.919839221921096,1.0720268993307085,True,False,1.1279731006692915
188,0.00528909832724445,0.005160438443721969,0.009139128011051665,0.02981200846973197,0.02305029129349042,0.2349422865342295,0.9930765666197319,0.07405179865498257,9.306874576674804,0.8602324781715773,0.43127325257152743,0.01681785209359224,59.87535736676816,1.8997393710060682,1.4996824970092546,0.005118513775352352,False,False,12.194881486224647
189,0.024171879253628775,0.008705036884909983,0.0015449470642020968,0.01403125550818661,0.029806486517927604,0.1350444872334396,0.7784411133585805,0.028139795864797215,15.241336531534527,0.5752955866018679,0.46657212774275164,0.08675861393611457,49.166837632780236,1.73078764628834,1.8632281466242937,1.491725375217038,True,False,1.2917253752170381
190,0.025284443835899114,0.006679733558225952,0.005513454779599834,0.010283112640869816,0.021445600712017118,0.10537091285491543,0.6078692859614787,0.04219962472687006,11.208767566585406,0.5796858943375609,0.4077721616346735,0.08115413170263111,51.568617907487926,2.11841919022961,1.4845613103062176,0.22040802397394665,False,True,10.979591976026054
191,0.008307986235821413,0.005789865444127327,0.0011115745007727895,0.014910564034938869,0.011700884811188127,0.19610674433162412,0.4079453989706317,0.042560145878377344,8.103548363239868,0.6973425434782383,0.6519440078035603,0.08386038402055242,60.77680301801104,1.9781440770159144,1.1573867172655106,0.049072023571984695,False,False,12.150927976428015
192,0.03301471212084641,0.004508358657610159,0.002818784585905473,0.011064496465691069,0.027586117526354564,0.20171011109932707,0.9134506969621538,0.03052086686624201,10.527052927155498,0.7602834848721227,0.6990084546552389,0.08826331226533818,48.45975096232254,2.1179777266836677,1.7938582270341534,10.997089300959233,True,False,10.797089300959234
193,0.022462285576299208,0.0007012218423050354,0.0006637254408573257,0.00570225916669035,0.045264066063992504,0.1202516857248635,0.9020028759269412,0.041521277945031035,12.198131440324417,0.8086144944819009,0.5798692525398396,0.05946875613289229,64.74626164364525,1.690894766357918,1.664236403624566,1.1730002579131846,True,False,1.0269997420868153
194,0.03396714749833779,0.0031476358742210065,0.009197698493128043,0.02283204766010422,0.022984396035624664,0.169450442802826,0.4661981415743676,0.05521338882997892,7.920324198414645,0.8360043357440055,0.40764117804330624,0.041035875428327075,49.37940096216356,1.725723472863523,0.7864768882855713,0.026681842049870005,False,False,12.17331815795013
195,0.021717886650573205,0.0008391959667350147,0.0020746853712918702,0.02433538736869804,0.04210627656930103,0.06677675385533173,0.4279396837977695,0.0341765218797338,9.029429230161025,0.726390529082732,0.6932115319400755,0.011592440457074181,46.19239050019592,1.794275123989264,0.9955827477268057,0.14297073359530652,False,False,12.057029266404694
196,0.019416220433260228,0.008538151984765634,0.009530572365051806,0.018996532680670468,0.043066175706004774,0.18197299520009497,0.789891091978395,0.04079222500687665,13.000542731399435,0.6737271749314604,0.4628494814977186,0.035462843798290816,64.91994007985026,2.2608596718871734,1.8638584367023907,0.03275884895778632,False,False,12.167241151042214
197,0.005530822344372476,0.002430599188082743,0.007138318871672124,0.01408724803465286,0.045081637078664936,0.10007436482637802,0.61002344625813,0.023847615951054165,15.397899037393122,0.7459353709785703,0.6345597412062927,0.015311491393885004,46.90275554118373,1.9753153210812262,0.6760359878237554,0.446488226749892,False,True,10.753511773250107
198,0.028068997069751453,0.00014727922013786255,0.0023933859787774302,0.014291842824175553,0.028412120571905557,0.06303913646683484,0.543680326233279,0.06313726781837369,14.535806622820045,0.648341168263375,0.6695000008297145,0.036234959437121864,63.42396180024549,2.1960951701893476,1.2031337324539377,0.018873461298354335,False,True,11.181126538701646
199,0.012719147161280964,0.0035511873013660913,0.007382657122937193,0.014491784506114429,0.01504312769920305,0.15376859780344526,0.44328462372886335,0.04841550388705915,10.293610924321957,0.5518073773942903,0.4011074498967227,0.06529063074570614,57.10118476551713,2.2928488771994386,1.8609472094029942,0.02527072772268513,False,False,12.174729272277315
200,0.008024366833467283,0.008716788081078437,0.004185648116606277,0.006370256940431031,0.0366363817820384,0.11273443835582027,0.6213810376251276,0.05825165796473701,13.04163210940544,0.8307481986436567,0.45625724430440656,0.03879116394140523,58.70892229046537,2.1667763356411163,1.7975779080874665,0.0739829742333403,False,True,11.126017025766659
201,0.02146683841048019,0.008784438436036815,0.008250177320937538,0.027958391735099716,0.0180430404010284,0.11557246594197342,0.64241928327868,0.06568670917290349,13.369962740142922,0.7850820421678435,0.31695500324139547,0.09373977663309986,58.830173272487116,2.445593204439253,1.4175002741310943,0.00664855385286178,False,False,12.193351446147139
202,0.008225454066271102,0.004463115389379615,0.003390468260722536,0.020678177803073225,0.016123763565929733,0.05594838179262987,0.657490858191139,0.028787870931415466,12.793449009823911,0.7476862044839252,0.6011504627173605,0.04402062976443623,53.04438461471859,2.277526877017254,1.1599358785683684,0.15280817362966542,False,True,11.047191826370334
203,0.01926362761867601,0.004686158218945422,0.0011426435877200003,0.0060768881826900305,0.026818010550450733,0.14884745659727752,0.911010225348692,0.03606763267477117,8.350566574340869,0.5752346157028072,0.3542361850190714,0.039167187026842555,60.01317793562704,1.6541015951257612,1.4072394635228078,0.040667555978629685,False,False,12.15933244402137
204,0.01383436635949234,0.0031855918596091193,0.007828823767818413,0.02243179153712232,0.039591038472979845,0.09264859554762002,0.9045363594461752,0.0781338776540618,7.29705855965343,0.5688630652604285,0.6966600186729457,0.03139349426129733,62.82349886828433,1.5662631190737084,1.3603833939041285,0.005143090019212925,False,False,12.194856909980787
205,0.031551454893993115,0.00741369390219965,0.005991370342949205,0.01853605162751379,0.024258683043460193,0.11589133231928934,0.7077124167776613,0.0653944611596445,6.054752318933156,0.6525096148703984,0.465845743241701,0.053717332837523515,61.47079806864506,2.3409316766058796,0.7299623201779095,0.008364569640267315,False,False,12.191635430359733
206,0.02788053643269974,0.00729869574287928,0.0004462877219517958,0.023748437443049084,0.03933783055799174,0.116427972673107,0.9164199795177123,0.05478786196100399,10.496679101266013,0.6404917590472806,0.3947658047779142,0.05686854844251454,52.16613086512173,1.5217568733148927,1.8292853265163427,0.022651405838355194,False,False,12.177348594161645
207,0.03821908015752102,0.009831823352706211,0.009365091337775461,0.004075022260888252,0.043852196864908335,0.23197793802406613,0.40831201473259965,0.04057247925338919,7.783997255307428,0.814883082245517,0.5223180858269629,0.05030300089364614,49.32817783242645,2.004608556678215,1.0582364890221698,0.6931024561043635,False,True,10.506897543895636
208,0.012138510048138072,0.006553728672957231,0.0007586006916499055,0.009120372874467784,0.006041785196676059,0.2153466305900777,0.49289320950577176,0.052046823569189896,14.217521666658158,0.532829677214057,0.4161254357181613,0.03314561508907152,47.89312313761055,2.10642422895409,1.3309682297446637,0.205493697012527,False,True,10.994506302987473
209,0.02428624604209146,0.008875162012357404,0.0021899145179133717,0.013047148915151022,0.03216610811898637,0.10015791243613857,0.5160971039326895,0.028590087093129782,10.536234254502432,0.6548850767752111,0.5977694413727739,0.09229749128990027,52.97144770715011,1.5136428822703405,0.722172979276722,0.2228121968750251,False,True,10.977187803124975
210,0.02469267373895078,0.005231887765494659,0.008062200085655074,0.01844609889816416,0.025051204515609254,0.16175737099367843,0.8576198792686129,0.033183633826765445,6.59767838556187,0.7044975869411415,0.33826983214811884,0.09973683020186136,63.81028365880404,2.4319276880511462,1.6052071764994564,0.04070646038700005,False,False,12.159293539613
211,0.013927629714716491,0.006361085773501163,0.0008271469054149972,0.021963882717020163,0.005541370461376877,0.19284609724999657,0.7946668726206463,0.03867569061172765,7.90695590918729,0.781963817599765,0.6376045937291377,0.035416525457176704,59.26007282232743,2.2341272736133786,1.6475484811840932,0.06444383654711687,False,False,12.135556163452883
212,0.020556531427469257,0.005233633972012183,0.007492244338672448,0.007839216981959794,0.031056395153891022,0.14523212004855118,0.9352961137995616,0.06527053934507544,12.834819243327932,0.5236912238621189,0.39157262998024056,0.019308191469051703,60.240476600445994,1.5948925669202045,0.5968987262133052,0.037625270215532004,False,True,11.162374729784467
213,0.03329962611225489,0.004778150950848352,0.007785272117800062,0.01869693518824327,0.03187609939254874,0.18206831394157735,0.48192529667772954,0.07659786324023198,8.122406446978172,0.7399785107759609,0.5497393720400447,0.07237406029857851,53.98869273606616,1.8291058135733893,1.0149118451151589,0.008793614847703482,False,False,12.191206385152297
214,0.03005938439059698,0.009892227614009026,0.00994695958711873,0.015577460842002108,0.011678085540401227,0.11957252524907552,0.5331539703629816,0.07747780885977612,11.753207410633681,0.8587312531204344,0.5283816583412821,0.07818344439877467,54.25792764557583,2.4322718311747398,1.545564691568607,0.09150394665810979,False,True,11.10849605334189
215,0.031140954870834802,0.008447535816664175,0.0055106315542702315,0.028345490794455228,0.04767397389519073,0.11897143989358785,0.9957385166366688,0.05844674811750576,15.588874536866394,0.5186466061404628,0.4646234660698685,0.04980601932904144,63.80904208327479,2.0438323894300496,1.8404721048979602,0.011153979690851818,False,False,12.188846020309148
216,0.017294317157388234,0.008777583772219757,0.007557062178369995,0.006109730500007938,0.02984670664927167,0.22623307691640437,0.7599817360726151,0.05187679437854041,9.767268346209546,0.8873224724644719,0.4617496387525814,0.02390975966533945,62.1798832675172,1.5112382001220563,0.5677380717540963,0.1290505585626126,False,True,11.070949441437387
217,0.02599056919736231,0.005364123799776276,0.006388324049557209,0.020890430641825223,0.018967749487275764,0.21883880311477938,0.4700832591219841,0.05971906341607658,11.36331520649491,0.5127570943701858,0.5275310235526437,0.06675615967865448,56.43479852793777,2.3384657562822833,1.4400007604436438,0.018137369270296595,False,False,12.181862630729704
218,0.037604027109484434,0.006921771301629234,0.0070136378101396035,0.005401043693324138,0.029001992746687456,0.06418396816564864,0.7020278400087397,0.05403162358204357,6.504435596792783,0.6578409624312234,0.49711500684220855,0.06862169415169808,54.33944198899329,1.7394948832743338,1.6089468580083968,0.03612126359685616,False,True,11.163878736403143
219,0.017022968525251248,0.005686788385649727,0.008853943067078948,0.007896364203870725,0.03898494393711416,0.20328330817850498,0.6019835520385121,0.06278950104040606,14.742376100441176,0.5566902088330644,0.6480767982528878,0.060352463088519666,60.9327557767289,2.4158801152438167,1.0826968980775489,0.13750286241112616,False,True,11.062497137588874
220,0.03441950992357989,0.005900498986285185,0.008875919169299211,0.024481376725180668,0.04457744579102074,0.05881545422674753,0.6009735859473224,0.05569765891956044,10.408749743249846,0.5197467928672472,0.5101934842930169,0.08224356595282252,54.73061841673358,2.159474025984239,1.8524033264146322,0.024201696324124902,False,False,12.175798303675876
221,0.016804691823062955,0.0011829788939343245,0.0007584748283311171,0.018937188705057426,0.01952062411994017,0.08138085437805982,0.6428827993068646,0.045011170877000184,15.087531765843913,0.6440801586488514,0.35556268884846975,0.033956380346519106,56.464163491895,2.3658520853015648,1.822075633111198,0.04520008000041559,False,True,11.154799919999585
222,0.018270381663249843,0.004766141338135338,0.003467609334734002,0.003894531672354566,0.02839152451204789,0.07751997670821005,0.7558209795875008,0.07448954470982747,14.963021907183856,0.8361042704950075,0.3196483637196439,0.017595074724123097,57.6165217520779,1.9003698695644482,0.550625239972245,0.31909268671235297,False,True,10.880907313287647
223,0.016044388228608177,0.0008933621870404463,0.00807550656815826,0.02275668267165204,0.04140799946213822,0.08612127736609781,0.42398557163179684,0.04646296870219971,8.511850380870928,0.5815925575106871,0.6124846475406414,0.04421484223073135,52.70432738966426,1.6743431123908783,1.221460581504406,0.052916984991904385,False,False,12.147083015008096
224,0.012189311855237993,0.0046075906512893896,0.009127013929653377,0.010093720507161584,0.020074214682751904,0.1181461296957555,0.5996777072785289,0.07030093542275342,10.478165987713295,0.6771233669423309,0.5136924408358986,0.017328672923579005,63.3300229002431,2.019161232833066,1.795613972374987,0.005986248666739302,False,False,12.19401375133326
225,0.025235537257981406,0.0038649541370712947,0.008199574719862563,0.003616712544690282,0.02908455578972539,0.20294151008611366,0.7295788047330152,0.07577805590417061,8.849409730238921,0.5616575989796,0.34052239742288193,0.0182995770869627,56.6679689794866,2.167626916986647,0.6706600110823769,0.03302063155579259,False,True,11.166979368444208
226,0.038694213517828924,0.00523748989463201,0.009131959170127983,0.01893694187421997,0.044428107276491234,0.19283597827054144,0.7341450628391554,0.0303384680088975,8.328548192117665,0.6432910847461839,0.5064032865967865,0.06797551099813029,46.6487886805639,1.603387828178485,1.3053466132399794,0.12298723605146232,False,False,12.077012763948538
227,0.015873203352669174,0.004471104670207451,0.0024127062275426025,0.026833360487828615,0.010432004373231291,0.222210611298792,0.5291342437963593,0.053090403941660716,13.973489202531477,0.6830892657626785,0.677332118316042,0.020779884155681674,49.56658069578257,2.417380354791973,1.2639588247909659,0.048747403859322365,False,False,12.151252596140678
228,0.018601126688353356,0.008389318317103222,0.0048377861731156565,0.010271282952965416,0.01115133141037088,0.08482372280374013,0.8486589009274534,0.0381860396796128,6.849466212959953,0.5558190263270821,0.3415886577643567,0.07942385822911041,48.41939332931012,1.6694117479779393,1.4281494449135181,0.053767133763479164,False,False,12.14623286623652
229,0.03236928271467269,0.008462562143507504,0.006027010089037589,0.00973088309761758,0.013669149689167805,0.1520804968319765,0.5872015727748143,0.036707105097321974,6.796544993009608,0.7042441328164736,0.5682822455657587,0.0540573476028524,49.41548221747939,1.679414037666188,1.9884480895362058,0.13359516262040524,False,True,11.066404837379595
230,0.02019485541821394,0.00355344116952501,0.006535287709642789,0.021646238103968714,0.01581203337055586,0.24034696329083155,0.6106887402425184,0.07905779069573676,13.02955722547742,0.7681519785772231,0.5158681570814414,0.05440673599410823,58.29947088349094,2.0547934363446454,1.7993372742950353,0.005138822800215771,False,False,12.194861177199783
231,0.011726415131668156,0.008106408045612615,0.006602579569702228,0.026635327004395543,0.04873644131010715,0.213008290360527,0.9135809182716929,0.045779555623905475,15.041196761196469,0.8389251365873716,0.6761317295119265,0.08457836909418924,53.10031976144703,2.357661497202649,0.8441622361009922,0.05947041068623406,False,False,12.140529589313767
232,0.03916349224126078,0.0022843548681733996,0.004623154788480239,0.026304084937211092,0.030625424365637508,0.17974902213951832,0.4289483139438117,0.06281974823078522,6.71166921100104,0.8472025350545578,0.5241640132167608,0.02026085717072195,47.8083940493176,2.195110073175286,0.7572099617437953,0.026010319658041237,False,False,12.17398968034196
233,0.03737217706692147,0.007983139715905571,0.0003065561824529439,0.0041249140979332695,0.0448889455904097,0.20966282426732097,0.6679280101786904,0.03620458485247288,7.4526036449649276,0.6290752515213776,0.4344818129555294,0.03153236916955331,59.20624246474446,2.1338813362989155,0.7977542239900897,0.1462120200701551,False,True,11.053787979929846
234,0.033772743127187095,0.000602149454425156,0.003036565757313359,0.026069981108084044,0.011461522163281935,0.11365704756521929,0.667001729126069,0.07721184282380712,11.823733927031228,0.8585238935184616,0.4594267372516452,0.07674753894420663,52.16938704745246,2.190405918952183,1.0351078256790838,0.00818157780654647,False,False,12.191818422193453
235,0.02296787637608128,0.002423224343851881,0.004379177852946154,0.004066565342905256,0.031821598334558415,0.16282689306003378,0.4830641984026144,0.02918112121106167,10.887586193893547,0.632779710506116,0.5356943764696674,0.01511915079684954,54.842683942373455,2.001157425376906,1.3218470531789634,0.980881307385618,False,True,10.219118692614382
236,0.029469581984074775,0.001307250546371358,0.0028059604902854287,0.01891769660848707,0.017123359565607475,0.24590826260665827,0.8445744651348555,0.07729608920150534,15.051594759696716,0.8222984710651312,0.4116101185778663,0.0739951282442477,55.89588718532582,2.024570450411688,1.7034034594722864,0.25467220919117184,False,True,10.945327790808829
237,0.006767870156350906,0.00853927760270118,0.0010135261572928166,0.007783448394149661,0.013479758521814798,0.11366429110724544,0.6564148813166208,0.020298928197914116,9.058598344769726,0.5060346571826824,0.5339282635352693,0.05409241772159896,63.98727230179154,1.7906149187490754,1.7528541069391297,0.14567650526217252,False,False,12.054323494737828
238,0.03991452966201971,0.007281135570904317,0.007692576146830523,0.02379066752313288,0.04272245554965886,0.13528215202312835,0.5992105766647583,0.03471238181286065,13.443993130964097,0.5077831055636446,0.42750063144282313,0.06852168519253407,61.68341028546159,1.8487110148914563,1.4713085691834054,0.050238299685845804,False,False,12.149761700314155
239,0.02054718533129728,0.00906680969946351,0.002290005406816794,0.01588762050678409,0.021084291165281037,0.18711362223878275,0.9100898510272195,0.023275681292684994,7.818901689870254,0.6339434061448204,0.3353981003310399,0.09236309855080083,56.999193964846754,2.048135647985275,1.7843316549029915,0.08899882015290828,False,False,12.111001179847092
240,0.026858517040263513,0.001759100613398422,0.007229811720770083,0.022168491768726147,0.010289491583019629,0.20111585972327728,0.4762435251946747,0.050137155365729755,13.914097216353358,0.5519277953864247,0.6264517713705801,0.07964426159251614,48.55898008036012,2.0314555601651967,0.9159735355712348,0.054897217579083744,False,False,12.145102782420917
241,0.031097588337674408,0.0032011411682748027,0.004570303800208175,0.003024409790159486,0.03317390087873178,0.12895471114883117,0.9380149045459375,0.042236550396304265,14.407133849978909,0.7025355665464474,0.6017037589770511,0.06523870199035212,54.42428527987553,1.669637024989138,0.9667790800725069,31.433390325837497,True,False,31.233390325837497
242,0.02705522672355396,0.00018217687826896034,0.006043955541394439,0.027955040501915388,0.02109786021253477,0.1683442586478564,0.7943986316327578,0.052514326853294935,15.48628108912964,0.6246822993567207,0.6250312775115958,0.06572793199745919,62.456631190530175,2.433583194332045,1.1909950115857493,0.023521944209833043,False,False,12.176478055790167
243,0.006462128772599832,0.0024126682697112435,0.009615697721696055,0.004221378195911224,0.019367611426794648,0.23169499208455646,0.5487750599401849,0.06728957281423928,11.852822547817242,0.7917571032031223,0.5201701503189183,0.06378241745296868,48.58438642320637,2.3590308077192916,1.1819002945650612,0.09847178163861015,False,True,11.10152821836139
244,0.019961169022284047,0.007723485301795146,0.0008080833025697542,0.010886493125047653,0.03351155156607853,0.22271369447957823,0.6333129004527502,0.0355319458777471,13.58264106435874,0.5568334439540864,0.5429338894970436,0.0784482319775327,60.15846760750411,1.7162898333337677,1.9093822163145822,0.16786918033584836,False,True,11.032130819664152
245,0.03479546230109471,0.007140586037726254,6.366968524784577e-05,0.02223545631792827,0.04058021432202471,0.23908637801643667,0.6510952631240365,0.056851280026468304,6.07990124403126,0.593973028864373,0.5687932173527355,0.06677355558292884,61.62564281813082,2.2153408841309137,1.9651398041234338,0.017116114200420765,False,False,12.18288388579958
246,0.030668912734346482,0.003644000013351023,0.00917053620835698,0.02665415299259674,0.013219376661403073,0.07160325603133884,0.6273115134018552,0.03721700542535205,12.402640974193918,0.5302057912503705,0.5228973542269812,0.013308261410664305,52.365864201027186,1.808550348374621,1.2503091234369903,0.07447656636061531,False,False,12.125523433639385
247,0.034498884668175654,0.0009626944580658914,0.0029541880867856706,0.008431487917169647,0.04522859627778356,0.14566009774531152,0.4869098569472079,0.023738859523338544,7.373847079045364,0.8318012665948947,0.3336772128800673,0.07077816793203735,46.57297170918385,2.483162317808085,1.912176708310236,0.6500575979986937,False,True,10.549942402001307
248,0.018746671150288198,0.0019937330308869416,0.0034400794966332436,0.006502221713012875,0.030417295872951756,0.1550259635687365,0.47591885889326513,0.03124202740301505,14.686678502704972,0.7550049843579147,0.6552345607126353,0.09721753823036562,64.2370122364575,2.040541911341168,1.5917443496906365,1.219724778112576,True,False,1.019724778112576
249,0.01175823234528758,0.004823225040760834,0.007443067009289773,0.004202213017408881,0.029610331461910267,0.06141753426013852,0.5258274116595232,0.02476566151970527,12.018358439934296,0.7988293740755261,0.3954965706934323,0.05530724157673669,52.58404421818007,1.8048626803087655,0.5326545562128329,0.3423052183610089,False,True,10.85769478163899
250,0.030617288154264986,0.007099894678806969,0.007310560161114247,0.025827954183116026,0.01642293923552765,0.10143562664587549,0.8292237559829385,0.05671983806566075,7.508388835651843,0.5696661760008288,0.5312149827134041,0.037034603701274524,55.87822094745572,2.3360820000696005,1.0009521981820615,0.02232625118432377,False,False,12.177673748815677
251,0.029229013104575575,0.008429630555966653,0.0029795920375840514,0.009375453475121243,0.04650242202570911,0.23197353888426303,0.49626948245559194,0.04379617487545083,12.507110623354952,0.711813745757357,0.6759492165495552,0.06483302376247631,49.52353438207928,1.9453986377987917,1.5227524322654145,1.5800601747904488,True,False,1.3800601747904488
252,0.027635776191957555,0.00536620331711252,0.0063903899806481606,0.01178560958799513,0.02035272278933674,0.1689683148613581,0.8574928763321503,0.040064174306310915,14.044909574762492,0.5606116817311371,0.6963077486191741,0.07630971474483553,45.62856683598061,1.911630205397388,0.75084096839642,5.65601423278835,True,False,5.45601423278835
253,0.00994491936433873,0.0006435177764609224,0.009615831244675231,0.02742125841060786,0.014269578010288195,0.11411610568425741,0.6600451797552582,0.06716751512606108,8.233923846244792,0.7370812628074799,0.302374777601241,0.08620038782606569,53.69824264195621,2.4788617262697827,1.119798415528101,0.008206198047111032,False,False,12.191793801952889
254,0.028255430843690216,0.004970541536401405,0.002757699906667922,0.006653120948556586,0.02408821604299204,0.12526096794526087,0.8624568473239654,0.05665603051808091,8.655309834118434,0.6957782613671528,0.3569171878396672,0.05644764195098269,59.11039011970033,1.6265405039026046,1.3169228825698942,0.05952315566135383,False,True,11.140476844338647
255,0.007609253856772543,0.0027540269719831954,0.003002760237530463,0.011216775523788025,0.011411532513562955,0.05581727590148007,0.9377046817845757,0.05014215098979595,15.09779184322972,0.8250804879670159,0.38891460200647077,0.020203844498176485,53.31518521713413,1.5953630743005487,1.9841717032733723,0.1380624164823436,False,True,11.061937583517656
256,0.023108102286217472,0.006241093072001582,0.004556850013031378,0.028140331440992268,0.0296263556548056,0.17181876491505532,0.43433364689293397,0.0388467696227759,12.249765428555474,0.5263246685096556,0.3791203401817378,0.014433513779038929,57.22856654950665,1.8713790966644788,1.3100836868137975,0.04104662999636477,False,False,12.158953370003635
257,0.02991960283099409,0.003824707924280718,0.00028088243742277144,0.022432159587588162,0.0335461152883306,0.15119513037441826,0.4358720387589808,0.030589978602181295,15.982357244835722,0.5046824016181151,0.6875974405174191,0.016783348495556457,56.72395123811303,1.9306540000776782,1.7398186610429696,0.12126995540699717,False,False,12.078730044593003
258,0.028462953103406376,0.005599270904792274,0.0037978721939595683,0.009798197937613967,0.038897620241539047,0.21624810150220702,0.68668841359807,0.06170127007371248,11.153977473752267,0.7224355250335466,0.41981191693646297,0.0511224776539369,63.12325760667278,2.4266585640581266,1.0387077497678376,0.05950525240258348,False,True,11.140494747597417
259,0.019025923151826808,0.0020028588877760425,0.003476273658302057,0.028025575644498917,0.044797345395292974,0.19662752204998452,0.4590731929778812,0.022477913547068074,6.140261014306012,0.7328310664322225,0.4190322838682297,0.05801891753000378,64.74845018913344,2.1618004199060303,1.6369655311868923,0.0977621904609932,False,False,12.102237809539007
