idx,g_low_density,A_star,F_star,K_star,R_P,mu_S,mu_I,T,R_B,sigma_A,sigma_F,beta,delta,eta,mu_F,c_B,kappa,phi,K0
367,0.22127150749336233,1.761535591031691e-11,4.481515310296043e-05,9.49239139166355e-11,,0.024038115366307546,0.00511565804398272,62.60276083893019,7.31602571755567,0.5118133101747674,0.4886420640560738,0.029722194671361193,0.1335248147251218,0.702710376815854,0.07080666548797718,0.020830951271314783,700000000000.0,0.015025899381118535,2.398258789321384
368,0.641715579819633,6.609673755251738e-12,-5.901396732399533e-11,2.422517649283945e-10,,0.026057394464278776,0.027112046154003297,50.78906847819069,11.929803613351059,0.6253793342043021,0.3681466417087181,0.029435949013522096,0.08049410009784543,0.43311905287968355,0.0326334957120428,0.021826319959438005,700000000000.0,0.022891259651542983,2.1043204056031435
369,0.6882638705201874,7.30153292474735e-12,2.735120025912222e-11,1.7964636685327206e-10,,0.02598334825981462,0.008829972037564165,59.55214848444767,13.407044665913212,0.8191108172861934,0.5991537628049004,0.014609345987479833,0.15880489625085908,0.8053494225511759,0.054811385953256284,0.020102440568562537,700000000000.0,0.017280227411113,1.9396680258312942
370,0.5050334706065549,1.6600804064736963e-10,1.7027643945613358e-16,1.0870361024382035e-12,,0.02722261082198496,0.024047562501335093,50.192472650552624,10.865751471069618,0.533559668705271,0.5686583773442626,0.029058926813231727,0.10534666902473022,0.4399023224161903,0.024301523063790742,0.02098101236790359,700000000000.0,0.07992628991582612,2.230593586775812
371,0.750070299797773,8.001315819192734e-12,-5.236491095083502e-15,5.412925364635747e-10,,0.017114807848592206,0.04723866682198786,51.90073234883175,6.3076877566445875,0.853186039908123,0.6169932951041361,0.01577405275772181,0.1601597969485577,0.8676880065534189,0.020582758022690783,0.020342991169266474,700000000000.0,0.027547191095367157,1.8252909402995519
372,1.7480494985172674,1.5830181109346573,0.16518922925514873,1.9599743010460964,7.0147684240834485,0.009041129025560772,0.03183077066505388,62.20268567816647,14.616476731043024,0.7601226086218779,0.5593006638550668,0.020133265657513857,0.20346465747914005,0.795315293912899,0.020790150134074033,0.02030485908768494,0.0018746619767163561,0.040272552186618064,2.0151358918943334
373,0.20269970625519795,9.203821497043434e-12,-1.3594918313917034e-05,4.91046604977628e-06,,0.02840112422465423,0.01945004419132875,56.78375765610363,6.516229886166694,0.5216773000755742,0.6776217151468822,0.011585473601659565,0.24568767262005858,0.5878114146857025,0.042444548527508355,0.020785135300774315,700000000000.0,0.015975828638328533,1.7800592731671623
374,0.92928586253365,0.0003229335687676137,0.0,0.028445158239037673,0.0061925097628378585,0.017403250653994548,0.014037874651222408,56.010064538409495,12.976994926598913,0.6526093919138497,0.41006026220497516,0.012197946935133966,0.0508188935516395,0.893630288337015,0.07488846444225036,0.021609724946934444,444.0999820735883,0.0991784258883877,1.8080414904724469
375,0.847804465369404,3.8710291997972246e-11,0.0,2.2191653753692495e-07,,0.02317019354892038,0.024709094013429824,54.323268543199816,12.177733767726297,0.7737730125293887,0.6188933586019552,0.005145930024588677,0.052759896670973916,0.9857171548748817,0.05663081752620461,0.02074255165464883,25020050120.910027,0.06585148752520995,2.0861408275492668
376,1.5152391261800369,1.352808439621522,0.040019577517076355,2.2225594075591912,1.8181238531854502,0.015382746691784334,0.02238019769840392,56.55131507508368,15.216059968975229,0.8297969102663018,0.6996882664561511,0.034815866097897656,0.13690296371643312,0.4780967183129884,0.03883685595750943,0.02177064075649228,0.0022021299504355225,0.04707473044614535,2.294763281286935
377,1.286204083894668,0.48909625178387145,-2.393564474827463e-20,1.462896096363908,0.26858654464822385,0.02084764430440052,0.046463299646978096,51.334515276984,12.461025108065616,0.8837019298198381,0.45445802572208827,0.025234680712660287,0.1293060237930209,0.9863763703474934,0.040532702688792575,0.020357464171035265,0.00697434837384632,0.04294047816685796,1.506336180114522
378,0.7093613561643842,5.815327824648292e-12,-5.059385549399664e-11,1.5425224548903937e-10,,0.004388116730343499,0.04823660172105674,64.30983782859909,6.011710779451328,0.5989347428337461,0.4946803901537373,0.019293364263794487,0.21155080912924207,0.9613011673430824,0.02534728924645717,0.020571520041954363,700000000000.0,0.058052269489702574,2.4391640327175246
379,1.8647742797314484,1.5033642857410165,-1.2615361006511419e-20,1.6000142646874314,0.4246693228642732,0.011297312509640195,0.01611002045426968,53.18448443671633,11.84242439080375,0.8714468281118408,0.4213794104752079,0.023879910908083418,0.13929811905727107,0.9045751936434688,0.06632630672158776,0.02031697110699704,0.0029021616104741572,0.028868927668916335,1.6321651994809196
380,2.781035479226499,2.8673840510781705,1e-12,1.4572229945331556,0.8496523822617666,0.0035306025378243904,0.025180317010193052,53.071851329381445,14.176141292301809,0.7324145703670316,0.44827134289080156,0.023067469063543986,0.18233754484572773,0.5039253734056403,0.04936095913723716,0.020715695721429516,0.00164289002909008,0.06524163737219901,1.523659535469723
381,1.1917906878350906,0.3533575860893512,3.489733236590225e-21,1.5123891144746355,0.2968879885844127,0.006986046498973597,0.012079263996280547,57.26699821973479,7.243640826297326,0.8106229547194738,0.6746723369303357,0.0375611169534248,0.08562723993412108,0.7021595213425852,0.03468659707670885,0.020335442484462313,0.01105203978183904,0.08104706258374401,1.596165884599421
382,0.5005895393284485,9.915057108678127e-10,-3.1212814388233515e-21,1.1059354960496042e-12,,0.010797051435493286,0.03560191372707811,63.31492700549318,6.039957765045478,0.6167069005910484,0.3789972947194906,0.00554586620757673,0.178793792983937,0.7078764519081564,0.07755919260735782,0.020414640774732953,700000000000.0,0.08089819533099481,1.5499064964634535
383,0.7413526462686334,2.369167417803908e-09,1.1139708968151109e-20,1.1016246156828225e-12,,0.013994878605689081,0.015403880190323065,46.31639548118359,7.1711045964860425,0.5195981363638023,0.680533634607598,0.017686015586625685,0.21431861646883205,0.5829568048112292,0.05059916035721816,0.02034507440892807,700000000000.0,0.08454871310732437,2.005066392259475
384,2.329788870118287,2.2626612074026653,0.010983723900749278,1.5787074885129357,1.1568816478621624,0.004472276658784428,0.02982769937521796,50.1703451124018,14.395898601203735,0.578491827559884,0.36292050359332584,0.03661679634702593,0.2086068593020043,0.553725033860722,0.07734463367436938,0.020319097229485925,0.001793315612545439,0.0204706548690812,1.601289046681892
385,2.891046331785559,4.8957349248868125,0.15690184522317857,2.149798903241331,1.8241364137879417,0.009773928801109525,0.028837702370380715,46.66226954604248,15.612189763980885,0.8507302381920838,0.4964439978017653,0.02461350121337013,0.14443026773899414,0.41470285362576004,0.04471436021565606,0.022504019088122735,0.0011551258788877411,0.04139210789320565,2.211532227857002
386,1.0896805547772503,0.2162564415910211,6.302905323521831e-22,1.6696081368739177,0.046903960086701633,0.008612962818742999,0.03723678365200057,57.06510893660182,9.925553247488175,0.6217503453779982,0.5122156452902447,0.009639180057047848,0.12407963077232857,0.4074996940899065,0.044845470379584376,0.021328368182738484,0.01270427557229913,0.07552984086361629,1.7554435613520156
387,3.0136325808355657,3.2499491147165314,-1.145468807050279e-20,1.4857333283836351,0.27684505056828557,0.005924390908827872,0.01028439028172369,46.43490337753988,13.206328763052994,0.8048547702585171,0.346260732406616,0.008980119433781467,0.12179147963967925,0.5003863724522397,0.02953228404221618,0.02054756402259697,0.0018937386697720868,0.029998211684499718,1.5168045024908663
388,1.3288385831184049,0.8795018394674172,0.04192240133975502,2.4333051565371333,9.543982946237273,0.01517754218879297,0.008890551475644829,58.173427894936,13.96554421353784,0.7634367125450348,0.5292769252506235,0.03943651706368206,0.23888444774882217,0.7366902862307279,0.028710436027379577,0.0202797956745754,0.0031075454998481895,0.022116466493522724,2.470818841589226
389,0.7178854668081416,6.709184279064713e-12,-1.3298345410972523e-10,8.808957860191897e-11,,0.023627468637249658,0.04493385044845841,46.24073540053118,10.332284058148112,0.5594146250971354,0.3301284243359693,0.03440779565503103,0.163399870191746,0.47089324218128403,0.028035343244199554,0.021044502190097743,700000000000.0,0.02722228793589234,2.320145570247935
390,0.6568164667714557,1.9447306281763247e-11,-5.867032622265079e-12,1.6136279675844473e-10,,0.024555074030954603,0.005505195548528816,48.87041994762477,8.906367882757468,0.7114355826771361,0.307880037930446,0.03438313935254191,0.06555169147644224,0.40583895323758307,0.03806128004513788,0.02142695615614465,700000000000.0,0.01111706190337763,2.3525767261180106
391,0.6365095216535089,7.82941132051033e-12,2.7553785925956923e-22,2.955674028729325e-10,,0.01834473976111907,0.0060946766738768825,53.41584449969994,6.16131641666912,0.860012594732819,0.35317738342194854,0.01637145923282464,0.18913316521709556,0.6468467887142365,0.05048449690009454,0.020777675898253696,700000000000.0,0.030413347136651926,1.595640022177514
392,0.6706603423671557,6.9197295351145046e-12,2.4349577571978908e-15,4.0005628941433444e-11,,0.009257163579968215,0.02280157036890919,57.6202847656144,7.612295171133031,0.5058944601486929,0.6788518849898328,0.026782783710081824,0.07004327158948245,0.7652714123641442,0.044236013692725,0.020541821079600734,700000000000.0,0.04006473537790688,1.5371520413748971
393,1.3912123703629036,0.8920402506977938,0.04202950261736987,2.0762082485193627,2.720170953987889,0.015426051463206737,0.009095653508862472,56.18698670891561,13.155261787066397,0.8041535347157587,0.43822308718281167,0.034954841807469786,0.14073500872996514,0.6725530511207116,0.020492332494913112,0.02028315402252359,0.003386256423533554,0.07210266184644486,2.1798155894292806
394,1.551353106466032,0.8990726421997061,-1.522799986409861e-20,1.4830971052651085,0.4970258990309702,0.02623727255468673,0.039966118624388446,45.31681264326911,15.163011524862997,0.8669111494606142,0.5617558992285611,0.027090726495769882,0.16297272009441816,0.9478249852754015,0.0634328284947676,0.02023988489614234,0.004138598426836024,0.09949600380873096,1.58456608572096
395,0.6345528348465082,3.7206906428885885e-12,-1.960740265458401e-20,3.038602942289564e-09,,0.01921516501235599,0.011399833082366001,51.9506683757286,6.465752464612815,0.8060020779660031,0.6041116737890049,0.025266606670989865,0.17802394433259278,0.7067846791542745,0.02301740743038128,0.020759889359360476,700000000000.0,0.05461706226360949,1.6286597239502965
396,0.8061436347462969,3.604398668421993e-09,7.60497833663147e-20,1.1083115677965558e-12,,0.024491941555908607,0.006834004711286852,51.13785573527734,11.489904713828864,0.765909824008238,0.3990023971112727,0.009683391903535024,0.21848280558139505,0.858561562859198,0.0471477323654743,0.021834858941641562,700000000000.0,0.05866895526245436,2.1037721644655147
397,0.2889194963992499,2.4221473993351404e-07,-6.181742660968977e-11,3.379773907765017e-12,,0.02638299433274769,0.03537256835751325,62.98193450065012,9.171771399278963,0.641663492205001,0.46994168710136025,0.008343871613560556,0.17757620756326453,0.9762456840079384,0.04835528467158768,0.021174317863059153,700000000000.0,0.03603143631094247,2.472008467156959
398,0.7503120579571939,5.422761680717422e-10,-1.6727233313751366e-11,1.831752577763321e-12,,0.016689157638837163,0.024665304777987347,52.439687512121225,6.298270362873276,0.8782518479714803,0.3588909977907536,0.01715124458285856,0.11251453933581688,0.7647121973317834,0.055294692774570484,0.020978114836390116,700000000000.0,0.07064157984481118,2.072457285538401
399,0.7936692847707385,2.4914248442087228e-09,-3.777937091872231e-53,1.093063418306443e-12,,0.012868490144098962,0.045934351314124565,54.47678355946405,6.797729420495576,0.7408503406922666,0.4731450983270059,0.025445665688787242,0.12958435226794257,0.9370301665789157,0.06887790353098529,0.020650664158325917,700000000000.0,0.09022318237771218,2.1830452361998853
400,0.5486459018685558,9.006350775980941e-05,-4.186584764308877e-06,1.7489533245888953e-12,0.03931619979192953,0.012522881899261557,0.022980598581194348,59.831424641896476,7.392431051735806,0.5525650560723916,0.37076955340261525,0.03681752332507004,0.19074681063699778,0.7822468352336526,0.0375044400935252,0.020709449875874007,700000000000.0,0.014749910691498214,2.4516017955649065
401,1.7667676854461736,1.6076795544619302,0.007002596821786475,1.8547710111192992,1.106057843446743,0.008480498248042655,0.023112614947958132,58.12591227975336,12.967371397222081,0.7721739990140528,0.562616300361207,0.02438231018615219,0.2257315344732983,0.7980727373229966,0.06700700585711006,0.02094706625565749,0.0021726623951133684,0.033409607780794014,1.8977618784811026
402,0.34740669074044644,7.788587495672687e-12,-6.366562994253519e-20,7.672409625732833e-09,,0.025689284450675746,0.024186646243032014,63.91365674165468,10.50863249707764,0.6727485361149526,0.3400363196027565,0.022838890914098294,0.12202586477138656,0.4247440382693238,0.0517935436452099,0.021111117289355833,700000000000.0,0.08039512017140724,2.1252492427127074
403,1.5252187907628136,0.8603062095867494,-1.1087103627347786e-20,1.4864955286833699,0.07339508689391055,0.020322760483758303,0.039088477669173526,47.5507440462404,12.908798869792694,0.8365090179523167,0.6457300823798164,0.0170007449004368,0.17645902436125865,0.5317082955677492,0.06940116347663078,0.02018486860106868,0.004514913637672029,0.07958684239564931,1.5680292473288853
404,1.3002912106507403,0.6022495727072184,-4.539077274892663e-21,1.6763283451764652,0.011183260313605533,0.0052982736581525525,0.030987744824853978,57.13264934177778,10.259272699600103,0.5805600309488894,0.37646208353752403,0.007381288613487705,0.14374897046420698,0.8772368845754759,0.0763704839774652,0.020864532944322764,0.005069232477614213,0.020247299797667137,1.6998804364647733
405,1.431349932497559,0.8271254867733282,-2.3127192425674468e-21,1.6767442508293249,0.018852420809987027,0.007752787320456532,0.018715949930011817,56.67891016733449,8.831042608222901,0.835751228038415,0.5366501166471267,0.0071975591046437425,0.052045951821579714,0.7617755929638963,0.07264585166677621,0.02072494288950878,0.004771135261510203,0.09711895636225046,1.7880333925806815
406,1.7781129282788954,1.672272869664635,-1.1641094917908105e-20,1.928419845776203,0.2035486255827672,0.012421092511067319,0.017972079647276894,51.08634356628046,12.239515033763936,0.8168879101268389,0.33928367250163977,0.017470600626940166,0.05341310188884074,0.785124590888947,0.04882532908711989,0.020933686893427214,0.0024750093012515383,0.0763696286866421,2.030283711320747
407,0.6613332378512621,7.689216621001027e-12,-2.585697975177048e-11,1.584274410052164e-10,,0.0146514944386513,0.03656527522247723,54.66566248670545,6.890530808706229,0.670864545460479,0.5436008167076813,0.01784783386255757,0.22094644617548476,0.7589149704509192,0.03116751835569209,0.020395787918722076,700000000000.0,0.026821045939130518,1.68260747807178
408,0.32578047294285917,4.913160507276416e-11,3.0457896621483016e-11,1.2568288677668487e-09,,0.02086677151262731,0.005142594898994642,60.00394761753462,7.523738419861324,0.5173322367735759,0.49102047124807724,0.029750218015561974,0.08344130854439658,0.6478922762161027,0.035857526903762815,0.020093874520995217,700000000000.0,0.08219538002290887,2.163941338764679
409,1.2978140089500538,0.8057359829817893,0.0074813025068627735,2.2127448910281817,1.2919355284397147,0.011885245569067976,0.017904078571609434,53.89868916480187,12.673743000667194,0.6439311157669708,0.6598949240832692,0.039488742558653755,0.18864458676207352,0.7751043078931623,0.06378329805988564,0.021888713894136474,0.0035004185488630695,0.09701298805560168,2.359151658376505
410,0.8614755622479703,0.010474070269988424,0.0,1.3475206020418338e-10,0.1377234309793008,0.028649921139169292,0.009407060478736419,49.758406561629734,13.936557572945183,0.7827014990954324,0.5200585681174955,0.02359698182862105,0.13519648183700148,0.4718528574751103,0.026702902636099125,0.021996501424115213,2169254728.2882547,0.047259652501675666,2.407042450250792
411,1.5696705967672775,1.060602151375083,9.259535709513885e-22,1.6640711477093866,0.07189004922840744,0.0070762763700625226,0.011268610371604214,52.92205925479309,11.70114953115566,0.5951637625155723,0.58321363041406,0.02400017778402303,0.06991796658186883,0.4277218775689744,0.07373733784166038,0.02055911508219566,0.003198966444593782,0.0566518571169073,1.729341342776762
412,0.9270725189869606,nan,-1.9404404717249557e-12,nan,,0.01909428692405702,0.007410210672078678,62.93575529325259,13.55750031548293,0.8888189037792861,0.6942783491232876,0.02793048286365585,0.11313699045629388,0.9136012104720521,0.06873999505465611,0.02134484257914472,1306.0065261441557,0.07277302624954109,2.3039801649957994
413,0.48498051490066124,2.7287289153594087e-12,-5.6702512465789715e-14,9.492962649665673e-08,,0.020056813579941803,0.024115808133815992,61.93459547794034,12.867838980390705,0.5188495171068259,0.6689971140799975,0.022118965226765708,0.1199997692651676,0.5408886009824906,0.022606153062487238,0.02198417361272785,700000000000.0,0.07421344403620317,2.364191476143933
414,0.7533065599692443,9.20853716052545e-13,3.1902926481142124e-12,6.448872698624511e-05,,0.02373434877421015,0.02816129296075149,62.742187825414476,15.122903986936139,0.8561374164025648,0.3977090405652679,0.039372000918053665,0.2434158158345781,0.5750437591865949,0.0657239428399511,0.021281870176914925,700000000000.0,0.09943032677795385,2.3280694500125008
415,0.7999879695310974,1.1276629630074808e-09,-1.8646459993334969e-118,1.19435111765299e-12,,0.020113554809887624,0.02551291193925704,53.521447495402676,9.352284504260291,0.8124226855929002,0.6694610948423119,0.02887407987054853,0.13081840331222214,0.8037853754314379,0.07641269818128642,0.021548326227629446,700000000000.0,0.03669035776074672,2.1215180113269274
416,1.1447223110118636,0.3495621468406053,-9.789259669632786e-21,1.9003802409338335,0.2591340263588456,0.017699316651023526,0.02727919142591021,48.751712453475136,11.756225029152505,0.665703705987066,0.5846831129074264,0.038725995709802175,0.24389777840488003,0.67099695657915,0.05067048093283481,0.02126035535271999,0.00874957568173135,0.07352089480984744,1.995808453276561
417,1.611839136964365,1.0835734384349194,9.094993410585105e-21,1.507494543119072,0.33513722180748123,0.010385024339965892,0.04174669313325017,45.102167802401055,12.314166572490375,0.5659357200672053,0.5532576961784892,0.016545110625322348,0.1251186357242586,0.4338516988353193,0.029914045257994362,0.021452134575443354,0.0035320998704445918,0.07711959271203997,1.5872119130867384
418,0.8387756796353516,1.3001553780103777e-11,2.61441292240882e-16,1.0541267184252138e-08,,0.019997133694969842,0.013980052755915202,55.16037739532497,15.41257196275033,0.5189097466856474,0.5540903798416528,0.006516719475999711,0.21923747059777327,0.9172481717899191,0.07163929508861751,0.020523286613047288,234812744892.26907,0.018587049233447103,2.4204233812151656
419,0.34351972773111,1.2397918802697916e-10,4.6715625291737783e-11,1.0998828704899914e-12,,0.023765484297709315,0.018922490865801625,61.84229725283141,8.385331538134864,0.6351622450200004,0.4237808408608774,0.01016042828696353,0.0652701671405457,0.4848831776089697,0.03235510491780808,0.020151295550129622,700000000000.0,0.08021237100496229,1.9429439207687436
420,0.43548963126683027,3.9809025808939615e-11,-1.0959958635092804e-11,1.1492631532906071e-08,,0.02396828454353251,0.029018534424555178,57.01355349159975,8.893255621909415,0.6425172863718803,0.40032877315810017,0.03179723146855618,0.12268729327728312,0.7417134480390277,0.04098377574328965,0.020776596344589674,700000000000.0,0.09630550174325592,2.0461948282270823
421,0.5307940631636205,3.899851477032415e-12,-4.013868265539955e-10,4.505441702757131e-10,,0.024120639005449345,0.008160161012388159,55.71725630894369,7.653669011502362,0.8334912651609727,0.3449821586354755,0.032262545819021035,0.15001353403357748,0.6831551725064671,0.02735149252692915,0.02014795013559945,700000000000.0,0.07899989402852778,2.4672458388854435
422,2.313518240500022,3.663777175712976,6.181798214893861e-20,2.348037371395135,0.4412639259445925,0.004836089294552286,0.04990443682672611,53.342000671394636,11.66432776048261,0.8386096363909887,0.6339613459430379,0.007843432619746354,0.16893019782336163,0.5384133712240098,0.03154543701012029,0.0218564771816955,0.0013906156876258026,0.011932134786612592,2.367382995054357
423,0.5249290496021887,5.409964698444014e-10,-2.955480044725123e-12,1.0666476228581175e-12,,0.029043996114493507,0.021725537757001843,49.6589771292842,12.509863400612227,0.5456036967014584,0.36381024964184977,0.006263125593000399,0.057985313396209284,0.5742031852007642,0.0713783313409378,0.02224128150095585,700000000000.0,0.09534175869896337,2.3954687414255567
424,1.7966696484627398,2.047724526352399,-4.631430293917718e-21,2.285100814679719,0.46352468726819257,0.004287246062952119,0.026614920900658465,46.94239537358113,7.861209571018947,0.7667175977758718,0.5184663033897762,0.016908276196111856,0.22405036920981558,0.9558232505852429,0.0656027804464305,0.021090752605749746,0.0028460467010094793,0.06851073600362215,2.393149387634752
425,1.8448460914933855,2.3452052291998293,0.1280155827920853,2.4230873987457002,10.468202170753866,0.004057130122200164,0.026509597676813206,61.487653530486035,13.637396095880323,0.6498268279604082,0.41207408868596335,0.019301944707850138,0.22381872528000313,0.8884256007055218,0.03942602631580716,0.021167925488205053,0.0013316797743656234,0.0105944575088489,2.4409088362055162
426,0.7558436669105228,9.843042540775626e-13,1.3281347688298695e-09,2.626971989814004e-07,,0.021910848413340758,0.01328351067615622,52.33847852698041,13.84182185820514,0.5502724043342786,0.6603822701648487,0.02733335171095511,0.12335031263820949,0.5562007014417615,0.023714784192624155,0.02188199370657705,700000000000.0,0.08193843101785436,2.432349647782328
427,0.7812695616624633,5.953930666973699e-12,2.3752516352759804e-16,3.395842345692387e-11,,0.027798233178060867,0.02374134761854834,46.61731479342657,15.978421429927671,0.5005085101103492,0.3380900679469296,0.03352744242491219,0.1429149976647533,0.4659269510489734,0.06642056198056862,0.021467201990138043,700000000000.0,0.023735066741292853,1.5599702966610445
428,0.9414445227887226,nan,5.000000009982775e-13,nan,,0.014544900386192515,0.015095414617383517,62.63122672416449,10.393805007106925,0.867761218105619,0.6385929931394517,0.012579054981388556,0.1846736247593626,0.9554197485832334,0.02390601612751936,0.021217289800777927,94.30030591735284,0.04991525413942555,2.2895203274974882
429,0.5351879657613248,1.843768450024752e-11,0.0,1.73605253323489e-10,,0.02658038456574926,0.021691740310805098,48.84972043363554,8.93437742219876,0.6182333212884039,0.3948893998403682,0.011519220731269417,0.10561871020056246,0.9117587779997692,0.04138579599168095,0.020564109980554118,700000000000.0,0.011511929295625238,1.5361223604345378
430,0.3494760630702335,5.2221654483073004e-12,-4.237424964388412e-05,4.40253109928008e-08,,0.022814854062311395,0.03486592483891906,64.9916164216764,8.80061685222809,0.6851582368077278,0.365548272632475,0.02947610499207305,0.07045762260397767,0.9500049943091087,0.062128010711867285,0.020619246221373618,700000000000.0,0.025232832283966035,1.8927910613818058
431,0.9754531106548168,8.616798514860004e-16,1.5724389336689298e-37,2.1346945603995193,,0.02354969872788831,0.01909071698733761,50.80833823304301,13.27009109213366,0.6927671364677062,0.5002758320064614,0.0286251754631325,0.06728432436425094,0.9625726465911556,0.06531130178673669,0.020150390367984508,0.2953883055448314,0.03435798210212779,2.1346945603995247
432,0.7602183215031084,6.422568210263733e-12,-3.4103606440585854e-14,7.896964523178528e-11,,0.013226728808277056,0.04587787247578435,62.38653933457368,9.417502148281443,0.6627321197685274,0.3276054589845919,0.01204064539510723,0.23036043461739353,0.4721540641204729,0.07593405779006061,0.02006122705024933,700000000000.0,0.023135207473694505,1.7155229512776948
433,0.7384950757135146,5.313552375874053e-10,2.5988678565235943e-19,1.122764666477901e-12,,0.029518057210756954,0.03364018944135979,47.638089456421014,13.46011794060323,0.6095991258669256,0.5085699589097701,0.030879862821512876,0.06914092331703332,0.5094351450050763,0.022256792205292173,0.020421301563393585,700000000000.0,0.047582130985499446,1.671780377898501
434,1.4692528674806529,1.0538308006546813,-3.626819439972066e-21,1.9320177298623844,0.29131984646313314,0.008938975502998332,0.007665595610150544,45.6717122067633,8.629551642127488,0.6925238944797134,0.43026451940891325,0.015678760760234917,0.07876023261340527,0.7812006843062611,0.03436955176685469,0.021290133247839713,0.0045416102349638676,0.06565017103210287,2.0190402126744003
435,1.0574861013207901,0.14559339582706624,5.1550280947595545e-20,1.6383884491140002,0.29059615645354514,0.025285490018908847,0.027909583042327133,48.725943978200476,11.450076766869966,0.8810998453333809,0.5428571552719139,0.034078422405623185,0.24221367187162113,0.6907388989676728,0.02499024700404498,0.020438524839728547,0.021953405953035646,0.09995349551575261,1.7494907407221973
436,1.2479127806069876,0.4863261419209792,-1.3394780420521962e-20,1.6773895347467564,0.30396813547844376,0.021697944909022913,0.04515513686437242,50.95562869016441,15.54479003849614,0.7087179413281379,0.6992438631291892,0.03645211112127967,0.14593015855801628,0.8211050806574821,0.06604943301051171,0.02050872124814501,0.005461281202307571,0.06993509813280921,1.7581035365402327
437,2.589988625526701,3.1604127325142706,0.48508541218750234,1.6919340145499615,9.593509870797227,0.00736996191608076,0.013566381089751677,46.94661519456861,14.083839340771844,0.7419748036951864,0.6491654419525892,0.02029254398007743,0.14270461351106717,0.9214412776129426,0.03254206311540968,0.021807998843460567,0.00166541972511054,0.022588394262304454,1.7183553976371637
438,0.7343848201742573,1.0158714980335048e-09,9.508824710402912e-18,1.0773966495596082e-12,,0.01749770730076905,0.0323235801927571,61.59381117267073,8.6837916735509,0.8785692289188667,0.6698305713997579,0.010790702238262,0.2138880994088917,0.7559553010856166,0.031767108013499884,0.020148716388844683,700000000000.0,0.08875175722902659,2.234530548462621
439,0.9930045118818628,0.032737151708436746,-4.7842217303321154e-23,1.8425940137199481,0.03440073646311717,0.015611849696408924,0.03381827975704823,63.56500000510578,14.935000463221005,0.7134974800466115,0.5016965640032425,0.032197599432083286,0.0813077891778175,0.9464006632570667,0.04666091929938195,0.021357966057524946,0.054006729882112456,0.08490030344069356,1.9447094611400595
440,0.4936437704533797,4.086825815548516e-12,2.2890478107267507e-15,3.1107261154134637e-10,,0.02739907674802363,0.015874517808381373,45.910089475041474,8.43538244903817,0.5458876428494956,0.5248764302994762,0.03307639386332504,0.07956993972097347,0.5270344429821705,0.0679611682165373,0.020708498468042975,700000000000.0,0.0511914135020319,1.9547800032077989
441,0.9419041217190746,4.999987391862406e-13,5.000000016736425e-13,2.0227978402710383,,0.0051264116325532814,0.012138232560688845,47.742660938995755,6.34410152770139,0.5282369595899663,0.4689106673019616,0.018555205847305863,0.2495351609333426,0.7555791002582746,0.0271684551082073,0.020981083504341892,89.02545896232766,0.03529336569393834,2.022797840821217
442,0.6005130866191456,2.3696274225670094e-12,7.520305396951403e-23,6.594666181986536e-10,,0.022927189105275164,0.021153743659125146,62.16623550661697,11.579670776188642,0.8353545477106621,0.667660851409512,0.010913779074175336,0.23076569248209639,0.8649366608806198,0.07562129338891321,0.02130105776548758,700000000000.0,0.05324146726751077,1.5311129985560084
443,1.0245453272968545,0.09483752812152732,-4.335377510363896e-23,1.757530100627032,0.03997030616956751,0.009730722723930194,0.04839279726490583,59.97548550687145,10.832290397061044,0.5940343980674886,0.30171610349102473,0.015166387962609707,0.2068911970817598,0.7863831561158654,0.038140277453647925,0.020461636743646525,0.025424004724026904,0.02654935308536377,1.7898863130188385
444,0.9991948833365394,0.04669937211152335,5.061900513221755e-20,1.6169195647865036,0.1143147226980522,0.011506886686522798,0.012340772582457075,48.58333639510563,7.7715460147448105,0.6385201667004239,0.6934963173000365,0.018674776488579566,0.2487843574334696,0.9601900451158415,0.04021032376829284,0.020911017040385046,0.07768152168632869,0.05396238342248397,1.6765210241806405
445,1.3061166521737806,0.6283112984065535,-8.832261582161692e-21,1.8173636698668862,0.10825376122972115,0.008759924535313855,0.022934040437614187,57.37608991185116,8.452987797351177,0.8372723538797906,0.5811853750642035,0.017611222520097326,0.20233572180372156,0.8555333713080306,0.05460681127623586,0.020246251835485493,0.006106366173379259,0.06201765397205585,1.8950548292526717
446,0.4806556438525481,3.8785963329956985e-10,-9.324453535686228e-12,1.0843134069977234e-12,,0.025760157715664738,0.025090321398418134,61.289198469333,9.514595058787688,0.8775799725032145,0.609951965050108,0.029948692780697665,0.20377585031315032,0.7924750953088464,0.06660228951615622,0.02037594529365874,700000000000.0,0.08732461994411761,1.7780193733388283
447,0.7215022810330743,3.379235143768369e-11,-3.392604253082965e-11,1.9985665015737254e-09,,0.006092564537517133,0.021477329776051435,61.641587896847355,6.1280079104053575,0.6334970697356286,0.6760805723854503,0.017331608954404328,0.13304037898144572,0.676201899101992,0.02271776023568067,0.020816248600648173,700000000000.0,0.08278848095270422,1.920004866041822
448,0.40416386952896627,6.141714225067006e-12,-7.504935532611184e-82,3.844213657812777e-11,,0.019943659640094407,0.006609733763544114,59.64577295256481,6.456883637995062,0.7273616349904809,0.6882848765378714,0.011083167959060202,0.15438588981741108,0.9152373027200343,0.047283861383736664,0.020755763301992688,700000000000.0,0.04590827252797523,1.8731631843628038
