plane,x,y,code,A_pf,K_pf,maxeig_pf,A_co,F_co,K_co,maxeig_co
beta_B,0.038157894736842106,0.9736842105263157,2,2.092045524954654,1.659089630635381,4.214194109090241,0.9180872890186211,0.09451217248844503,1.6810030903996247,0.8275148777440586
beta_B,0.04,0.9736842105263157,2,2.092045524945742,1.659089630635476,4.903907828912204,0.8614314894370535,0.09504380445191217,1.6824190029475492,0.8378811125326295
beta_B,0.005,1.0526315789473684,1,1.799456105411418,1.6641252837245657,0.48059265152625424,1.799456105411418,-4.9437786207584995e-21,1.6641252837245657,0.48059265152625424
beta_B,0.006842105263157895,1.0526315789473684,1,1.7994561054317246,1.6641252837244145,0.48059265152275454,1.7994561054317246,-1.2914061055193467e-20,1.6641252837244145,0.48059265152275454
beta_B,0.00868421052631579,1.0526315789473684,1,1.7994561054694136,1.6641252837241325,0.4805926515162521,1.7994561054694134,-1.987344436666089e-21,1.6641252837241325,0.48059265151625247
beta_B,0.010526315789473686,1.0526315789473684,1,1.7994561055471603,1.6641252837235496,0.4805926515027493,1.7994561055471603,-8.724608145185107e-21,1.6641252837235496,0.4805926515027493
beta_B,0.01236842105263158,1.0526315789473684,1,1.7994561057741438,1.6641252837218474,0.4805926514633951,1.7994561057741438,-1.4480291598248896e-20,1.6641252837218474,0.4805926514633951
beta_B,0.014210526315789476,1.0526315789473684,1,1.7994561057967375,1.6641252837216773,0.4805926514600424,1.7994561057967375,-4.183861948588294e-20,1.6641252837216773,0.4805926514600424
beta_B,0.01605263157894737,1.0526315789473684,1,1.7994561057964102,1.6641252837216802,0.4805926514609265,1.7994561057964074,-9.906633892445611e-21,1.6641252837216802,0.48059265146092744
beta_B,0.017894736842105265,1.0526315789473684,1,1.7994561056375973,1.664125283722884,0.5472650863010927,1.7994561056375975,1.9608056512989356e-20,1.664125283722884,0.5472650863010935
beta_B,0.01973684210526316,1.0526315789473684,1,1.799456105524237,1.6641252837237486,0.650449171661926,1.799456105524237,3.161935292326098e-20,1.6641252837237486,0.6504491716619257
beta_B,0.021578947368421055,1.0526315789473684,1,1.7994561054498457,1.6641252837243214,0.7701736781529879,1.7994561054498457,1.8503639714426771e-19,1.6641252837243214,0.7701736781529877
beta_B,0.02342105263157895,1.0526315789473684,1,1.799456105424408,1.664125283724461,0.9087178468568565,1.7994561054244076,-5.2689763185978466e-24,1.6641252837244607,0.9087178468568572
beta_B,0.025263157894736845,1.0526315789473684,2,1.7994561054102554,1.6641252837245684,1.0686339618965945,1.713353958157473,0.010087235967280431,1.665522420219553,0.9274537802139382
beta_B,0.02710526315789474,1.0526315789473684,2,1.7994561053867362,1.6641252837248341,1.2527760954544223,1.5338440361218058,0.029462377504299232,1.6686011271858368,0.7275991725264912
beta_B,0.028947368421052635,1.0526315789473684,2,1.7994561053733718,1.6641252837249503,1.4643315504310899,1.3872481753904171,0.04338417857750477,1.6713017201188953,0.7481751359171037
beta_B,0.03078947368421053,1.0526315789473684,2,1.7994561053666285,1.6641252837250184,1.706855215819687,1.2654833946578479,0.053437101575796314,1.6736896718663083,0.7662626626777386
beta_B,0.03263157894736842,1.0526315789473684,2,1.7994561053547724,1.6641252837251275,1.9843070401382694,1.1628641750139435,0.06069773228733432,1.6758161650959467,0.7822788724096682
beta_B,0.034473684210526316,1.0526315789473684,2,1.7994561053492462,1.6641252837251908,2.3010930085125,1.0752885322559513,0.06591342699254613,1.677721797743168,0.7965542126757579
beta_B,0.03631578947368421,1.0526315789473684,2,1.7994561053393225,1.6641252837252907,2.662109676423149,0.999730296400677,0.06961287793297294,1.6794391873155898,0.8093535110963043
beta_B,0.038157894736842106,1.0526315789473684,2,1.7994561053321458,1.6641252837253726,3.0727928719355466,0.9339126360341395,0.07217637332243901,1.680994840298422,0.8208912576271078
