idx,R_P,Dmean,beta,h,a_B,mu_S,mu_I,delta,eta,mu_F,R_B,sigma_A,sigma_F,phi,T,K0,c_B,kappa
169,59.34329375613546,0.17520051606103246,0.039294843282893406,0.006971239702864286,0.005257369958054101,0.016334600137266873,0.032984435910756,0.229526162145399,0.8326796755401158,0.025413554388995594,14.513817872035979,0.8644220727908141,0.4371839816916528,0.026987197292597,47.71577204213216,2.051553635500877,0.02125234236010223,0.0019307963193535298
170,0.010436274909112734,45915142061342.44,0.032429770350320034,0.005509680076816343,0.000666932787601721,0.012824942536478728,0.006178789613233903,0.17861886135629185,0.7287400689591448,0.06601352373176375,6.635593428181979,0.5658862390432547,0.4678183452943768,0.08299147997832101,57.60626302571728,1.873302999373822,0.020066322341796856,700000000000.0
171,0.21229912434838097,55587900840858.055,0.008116846766958605,0.0037135260189897733,0.008296397159814908,0.021376544582439216,0.03142470124781468,0.10593227053078645,0.8812817655532459,0.021148775821463933,9.151822555619322,0.7194135954908067,0.6779987273076015,0.03369802340932698,54.90384769915619,2.301167467159888,0.02139776878537614,700000000000.0
172,0.2897076601882936,0.6784961979966315,0.02467459039989812,0.0029934349891540474,0.009956663691294554,0.008540373405448248,0.03526818584364608,0.23373259363747617,0.4541905655864031,0.06971670004280074,10.95734248930663,0.6973284896356013,0.46953014985680486,0.04773226582325795,47.04606731589067,2.474037420810709,0.022159311639367688,0.0020909280331684456
173,0.028734163396471796,0.6832257107777098,0.008249947570408981,0.0071843749917822365,0.003744313376429755,0.005563218766885508,0.01608867438141746,0.069187868849077,0.5068380460795177,0.05921946660633132,14.700517306389132,0.5043434166732127,0.4121587334739239,0.043899291063811394,60.45656215275772,1.616448491748058,0.020711797837824304,0.002753556236267606
174,0.10450265936801628,47060383941783.65,0.006359402197818111,0.006297539507294451,0.005361274356124391,0.026335460263788555,0.043447102810786675,0.11745366586678302,0.4184575089068446,0.0367263952524837,8.572134898507187,0.8376987262952154,0.6654521356852905,0.0355597449330725,50.406640264648615,2.2187634777690426,0.02081575176964654,700000000000.0
175,0.6535380371502061,0.6679475231076069,0.037193068892914384,0.008093298302873144,0.00870098657516023,0.0173746074882328,0.009491823534221252,0.23927831989152182,0.6104403942176366,0.07340269234895426,15.772733946253906,0.5671977951341403,0.43393100887175684,0.0728255801179129,47.2318967997483,2.348149534646467,0.02257804927237434,0.0029862618435307045
176,0.01439669809617372,61841124522716.484,0.021329503153154995,0.005268073706397098,0.007135223047879488,0.02207807240408755,0.03638795388586754,0.10003343954097431,0.7763680971412066,0.05175935753472537,10.387158179618211,0.8305481484783357,0.39276344053736156,0.03549019911373404,63.87653918800895,1.923196043961649,0.02114029663570893,700000000000.0
177,0.014368207364103179,0.6579009058162864,0.022008295351568865,0.0005111662851220899,0.009446495928186424,0.0051159224346343435,0.046202150796498975,0.1394189882959964,0.6027651560447134,0.07595246896228418,10.408664776917863,0.5441227422665107,0.6570932324458858,0.09095832595399184,60.69084759008956,1.6257685218367,0.02127883484442317,0.010031266484296232
178,0.18095453724287558,54397103470051.93,0.018253493213328836,0.008773300348076156,0.002708522508620623,0.013028481322625799,0.029525558304974824,0.1958672584502394,0.8359545982067103,0.02023318079864815,7.5501412918977975,0.7996374250594314,0.6286985052092964,0.09262563097296238,61.552654825460635,2.133858521417757,0.02034909460455206,700000000000.0
179,0.008853824200883398,57036265696187.86,0.031607511474945824,0.00741891275148376,0.0016078695352692068,0.02880181906302052,0.033456114733730606,0.13898748635604247,0.6320181610623536,0.07300430117950348,10.811753586022387,0.8271140407119804,0.5183967475795935,0.03937291994537706,55.748652848491254,2.102241585260543,0.020292361078550553,700000000000.0
180,0.9876856210587187,0.677053391425485,0.01795715777484825,0.006637351699253377,0.0005922487317613578,0.021820091061288845,0.008205362952098862,0.14296869084289446,0.6579232626990874,0.024310728918970292,13.125115280057113,0.7606202029481857,0.6836434588601807,0.057945202132446534,46.81056122044617,2.3989067543812874,0.020149180005976743,0.0038131360723687806
181,0.15017229596405746,53018483697333.95,0.014509173497384488,0.00027432738126149724,0.0051473589013526985,0.02102822599816607,0.011314415720707426,0.10131860420796834,0.6891982318304541,0.020693662506885317,8.84791947437986,0.6403014039578026,0.42408056131787997,0.037974077756386795,50.16705792374427,2.3439977938757472,0.020854029353005527,700000000000.0
182,0.0733546234761216,0.6944973604851252,0.03274707533013395,0.0019991722402658866,0.0012488600890448245,0.009951075401912014,0.014181060078256088,0.11899652601560474,0.8064740988017831,0.04154133537767525,7.92146916395501,0.6442180296174055,0.39732802237793924,0.05917433491275806,52.62283532127954,2.4352372910599502,0.02019273065402949,0.031861432593426615
183,0.2184463191510634,0.6710005884405172,0.03442618588022709,0.005661096139332011,0.0066114877947697475,0.026184488537412714,0.010930554552518729,0.10832519753182365,0.9575932276540667,0.05092633494219891,13.30951881337653,0.8087414167799691,0.38326216937994984,0.061853401143853,46.50162352320458,1.8870435819543672,0.021328414087271638,0.00911524838229259
184,0.0041570371952639055,72288098013566.47,0.009006671703380893,0.00726341045034656,0.0018595421346760087,0.027517222369514326,0.008014907827487597,0.15641982485976935,0.9432655250829253,0.07610847242922324,12.534772655198877,0.545728984848872,0.5214085996275257,0.07763380078247742,63.48480492785053,2.498447294891859,0.020465889222762986,700000000000.0
185,3.588994277893832,0.4807090674116837,0.0325378404820253,0.0007896881706358122,0.0047830149745920454,0.01142429660049445,0.014556524854012435,0.233049656098903,0.7081166008937898,0.06284024030350364,12.712408009177583,0.7568337285968011,0.5805450298524663,0.03785373712552196,54.09502527446389,2.3859625207939135,0.021160601608705438,0.0021743513415650377
186,0.004285625820213787,497031668.9911488,0.0052031711560940495,0.0011993756450465077,0.008178561318197265,0.006996519699177232,0.03700388317002757,0.07814779421191954,0.634234869055226,0.07508912927216753,7.086755750763235,0.7441671759288879,0.48018251022691383,0.09133854273811982,62.84398059523482,2.2151087610955775,0.021027092175457923,5796271.169348972
187,0.020910984021104733,81356111983765.61,0.0255142947858672,0.009910260471068032,0.006788995520255188,0.01571422663815156,0.039541161834906635,0.19611295185030175,0.5575139178504761,0.042779908226065685,12.301734496985802,0.6547127643233206,0.3256989464137027,0.08882917993210075,64.1819733925536,1.8742970747798198,0.021252276659485543,700000000000.0
188,1.8083237290859069,0.5265209463368871,0.02179520951531259,0.004551365970174247,0.009179279423745731,0.005880016774179955,0.00736029894710613,0.14223678771428344,0.6416907831828038,0.03182327116020872,11.809557436896581,0.8162954837973375,0.4894745536862227,0.028005469247102947,54.77595958334575,1.7369510072471135,0.021506328762727605,0.0020660781052750108
189,0.01141890961986372,0.67927823236283,0.019818242336220114,0.008277281909979683,0.005520866771079031,0.013729470777611132,0.03311689962599466,0.19197562568098175,0.5868813977645471,0.0773255911434878,11.682559047755733,0.8869789097438361,0.5908340585193921,0.04244715074588978,63.38883247272943,2.265508853025903,0.0211689636385258,0.008118773283125847
190,0.03023441772930716,0.6795111826961736,0.005837564788373577,0.00906891060536039,0.003921138675080304,0.0034329919900186277,0.034214894024141594,0.10400207973629133,0.559247121408705,0.05440035255470985,9.301996703024432,0.5529857275507857,0.4748505302955549,0.04861515719918213,57.351890983797894,2.0288934065768043,0.02059202166619214,0.005012805652302792
191,6.068424704394046,0.35118623613112965,0.02561298750813857,0.008945350163656848,0.007928198183027417,0.004618308003130044,0.005026385885162754,0.09260731991584557,0.8120090397166637,0.03622211645468991,13.628940850641932,0.7098881256086467,0.33722367551224747,0.04204848906301666,52.8401724115469,2.176401397043957,0.021881332627753963,0.0013053952391735245
192,0.06036081284871727,0.6704470748483207,0.031123019229061098,0.0020762415121914164,0.009904078887141527,0.013654977515127394,0.021655875974940644,0.12547676394153437,0.8595040179968902,0.07766684050319747,13.703282465981182,0.6003957869235493,0.3793311870928978,0.059240012026512245,53.87170966581292,1.6613442675181478,0.021803799761174147,0.006406021270962959
193,0.023234328834888317,45951897577927.63,0.012579401164663204,0.006147451996442024,0.0022322854117234627,0.024624865611555937,0.039000514637997405,0.10227266035099378,0.9784153111709063,0.06031955587903501,8.077905220314534,0.6879734055474087,0.6544240187327671,0.011387067520647432,55.340669818930564,2.0225981061007534,0.02029177498642877,700000000000.0
194,0.1902397868557389,0.6879785092008606,0.026323046632717156,0.0031453874218504863,0.0030517611701650978,0.014546741203393606,0.04452018878796602,0.11408720651751243,0.614735407722867,0.06774057842679537,13.485544661976553,0.8343926049277488,0.4257302912275535,0.030159715974770997,53.69386928246777,2.078247080845991,0.020684236441968068,0.002449224013098352
195,0.03394579927702415,0.6907925203258964,0.029272270679440646,0.008804616484399593,0.0011489425554341284,0.023101590369157217,0.021131692027670828,0.1434731391414556,0.5815657056234969,0.057599467733896695,10.030896391024374,0.8574104693683473,0.31838675517104065,0.021614871760312758,47.46091407671438,1.6088797071862693,0.020148337727364553,0.022648097393827733
196,0.08642540359372058,56430145123084.734,0.020366105070538987,0.0066801772643454715,0.0016817264736642145,0.026556901734946074,0.02577623555858437,0.1060777624170096,0.9928731598411895,0.031643909676104955,9.99874069253688,0.6512398688154462,0.4956072192594787,0.03391036619455666,55.19236019837128,2.478984007083451,0.02033347584244937,700000000000.0
197,0.8667742075334937,0.6915262518018969,0.011634676112741493,0.0016066405374515786,0.003546382419314219,0.007374889221725286,0.026218383342203052,0.05718978231553282,0.6443107967187702,0.021658990857085208,13.84387598339007,0.8325403348677207,0.5592341249098571,0.020517114228836862,56.61866583354088,2.145292797623589,0.020842596842173378,0.001400927746802495
198,30.79029813351929,0.27664222372694336,0.03837120431831698,0.008316663948202343,0.00010578772120584676,0.00481470088108784,0.01828883316998517,0.10794738743094168,0.8537901066641682,0.07480141130522135,15.938302965733575,0.8843640469361206,0.6419826422897772,0.0822854484548194,47.80165115268165,1.808385465455479,0.0200243926135159,0.0011859221478734787
199,0.01972677978789647,77066796186245.39,0.006921075546467965,0.005734253567903293,0.0005121812901666665,0.009634127228591749,0.012983803043559311,0.1641457823034545,0.6747814298940713,0.05566189199407162,10.342822332377544,0.512966523912219,0.6473035606913927,0.03065102063265915,62.71504951788461,1.5229109098292934,0.02006453974707957,700000000000.0
200,0.03011336923759349,0.6762082348012197,0.0314508571320406,0.0020515234770228687,0.00394389202076692,0.01685760950699611,0.008756045448269599,0.09535932270029593,0.8179507013371147,0.07900468087438264,12.191698053193129,0.8975108266558873,0.409456599316595,0.052351231778743575,59.780535646296,2.1240683626173187,0.020817048225987622,0.008301036266453546
201,0.03722153903533107,0.6665135025577106,0.031235980405712106,0.007030761567271241,0.007333876705708309,0.024108724398289143,0.01681616622438055,0.10164445376285608,0.9980782397279864,0.07186086325033654,14.317006558239031,0.6044198401757852,0.32431032760542816,0.08387549474797644,45.54348651951662,2.380155816157289,0.021999314907927774,0.017242830023211277
202,0.1841812609803568,0.6844575294899713,0.0059617702621998815,0.00413688661152033,0.002879985391656102,0.013482379545328174,0.03454523773486999,0.22033565040249575,0.6214789088895349,0.03844578508985613,15.353471357876487,0.7500922799219518,0.3445499646127065,0.0703692391400366,50.21363633478474,2.4723289343790045,0.020874567041202396,0.0014854166804472602
203,0.02890207828542931,53912476795352.17,0.037275495143065523,0.004745578352780427,0.0058826775149789035,0.012069965580800448,0.011691934763094011,0.12305150808157417,0.7731445092087739,0.04185384430771652,7.504734748629208,0.5861931476150707,0.4138139555503455,0.05066699578336792,63.59040685251549,2.0351297998124447,0.02071877421455633,700000000000.0
204,0.012329317898504263,886628131.575113,0.014758948509049217,0.008585657618220536,0.008333294386083653,0.010947318156358354,0.023363228003509515,0.05101211002456848,0.9167797971834839,0.07938027630631386,6.4230522779105135,0.653244875749716,0.5574890224620694,0.04300681010742414,48.015239795921886,2.423344110266898,0.02103767954404634,13588980.705218093
205,0.6656277408653535,0.6945701264330151,0.03323711542120388,0.000714648799613697,0.001823552557505645,0.006254252030164625,0.04919453200239641,0.1334983712093698,0.526320916611505,0.04032435073055235,9.635835430142556,0.6330282917747427,0.4396804097848392,0.013104752105539332,45.2383915389358,1.9054168546530466,0.02026784753163062,0.0031360509515693273
206,0.07916444332619442,0.6836596568263374,0.007533141982197511,0.0035579118893586848,0.0040172986351436285,0.012402183537194838,0.04466104866569295,0.16090512159770579,0.861169455322752,0.04254028677452601,12.35681105997336,0.8760960604756245,0.3308843173040865,0.03872418022833717,56.470123255799734,1.5552055827626872,0.020617615685233844,0.0034243670688352437
207,0.07061512491401616,0.6727756685840666,0.018144101300614408,0.0007573487262263068,0.005554482955345951,0.0228494022685532,0.013399615384884385,0.08486016909969855,0.7406424493429036,0.0689621434010092,15.8532454503984,0.7048826265222908,0.30306591719418324,0.06274136066168556,48.606973696639976,2.4678268633303313,0.021738467181336634,0.0038137914875073643
208,0.21221804442697909,0.6753548230471764,0.02250275866248336,0.007339436874254129,0.006068805050035631,0.004459157371924292,0.01013535505782977,0.13729027416582384,0.7229645328560227,0.0714398824194549,11.796547658667036,0.517042652102791,0.6130956900455142,0.06206690411037929,57.21057143474928,2.19061187167056,0.021254623844812023,0.002925607934953602
209,0.02777967998747578,60403670089846.45,0.02525559306889992,0.0059383480267191325,0.00927249156802952,0.021725690600337015,0.04293681246718608,0.19995207035732193,0.47727779005259496,0.05646596134315443,10.766148009747967,0.5510200206057134,0.45134577607015347,0.0446228563905709,49.37362017304802,1.9663876850844708,0.021570420391488498,700000000000.0
210,0.10261788388562132,34147847369100.332,0.026852537011012038,0.005992711978328727,0.0038559651950897805,0.019381131973006213,0.03455646948480859,0.154725890846039,0.6676693809052762,0.03882598622673226,6.146538481480581,0.7174230534121159,0.6171782173554134,0.02948661103467795,46.209917054132426,1.6447419991685526,0.02031185411537786,700000000000.0
211,0.01225067118635509,36709065425736.12,0.036628813643713676,0.004187994803798517,0.008421010964972742,0.029351612477419468,0.015862430225444864,0.06665307374599823,0.7106892189234051,0.06395266390085534,7.066061821988478,0.8957264214272553,0.33389560528566986,0.05094344588919004,51.6827210179625,2.2300135256901945,0.021061546810620092,700000000000.0
212,0.13558362090072945,0.6681111223878111,0.020506699069553297,0.008651354288337344,0.009791660739387474,0.010766487553548369,0.019160772283992194,0.12115290022830599,0.8268992112262015,0.04405075753248111,7.123384169630681,0.7864426926851773,0.3804175489749042,0.06834486717423285,46.79331505602859,2.2037335469049206,0.02122967910749166,0.008474355333514929
213,2.9664913631531395,0.45258114751452344,0.03703829837273886,0.00392855794892903,0.008961652665732846,0.010159452096603124,0.02668467167842258,0.17271830586453432,0.8319022220547531,0.048389459461110076,13.669907573773143,0.5635519206043071,0.6004917716965467,0.07586932446366358,52.04617871225272,1.8508063928347018,0.021813863759001836,0.0031478755868022965
214,0.12933512418761373,61060265231525.45,0.03513162030176768,0.006247536523690165,0.0036729459117496523,0.020837512713400123,0.038313549047364476,0.05643975889893913,0.4846783401789636,0.021843683646172746,10.798639618191636,0.8042162608997616,0.44210481280082103,0.049524840879383455,56.269817365832836,1.5866880965414265,0.020503460185282877,700000000000.0
215,0.018721362314052747,0.0003238144872399415,0.01421211981525618,0.006775509091712876,0.002128767727570279,0.025743008423356535,0.021878798162142797,0.13497094977980967,0.5361066793834085,0.07033818771815113,11.901471685580656,0.736815540521978,0.5246668095844887,0.055408134224415144,47.38675095428265,2.24895341042429,0.020455826312326772,2.707136364081322
216,0.04402502514667328,3.114385913564438e-21,0.03027412698271641,0.0013143053512484444,0.009876653867044815,0.0126827125042852,0.01934200833852245,0.2189522053037522,0.8513475192841193,0.04986623268049353,7.938130582706137,0.5914444637769871,0.443393328000478,0.015536967633322015,46.31789696432432,2.321877377404265,0.02145632176391859,47.66904796850173
217,0.030726868610958954,52981862158248.77,0.03087634003565734,0.009894272833523883,0.00813721737837389,0.011859286227911568,0.042225334209365625,0.21518839676320206,0.8855064942654706,0.04973480627524235,7.604643848808945,0.5275643904077906,0.5457414759298478,0.02776491932314166,57.84697173691491,1.9478734086055811,0.020964285226599357,700000000000.0
218,0.08177731452193736,47516113679974.7,0.023260274838692255,0.002421005466330182,0.0069142755235406285,0.015388205838635264,0.027596458753908485,0.1925979303922904,0.5212729771869813,0.022680111566319036,6.945444307277297,0.7428809828115901,0.3562248441641781,0.029120148614773245,64.8833774892729,2.0613440293148235,0.020791930704158305,700000000000.0
219,1.896086955154766,0.5382284284489314,0.030700536340222285,0.005160875097647078,0.0013252634947418117,0.0037495699578733036,0.019932943858854003,0.09841614665180284,0.9860603867067802,0.05611987376757453,11.953586170426796,0.5783058936456325,0.4079417089487707,0.09693918917057653,48.87862894076579,1.6195652816450345,0.020205252708669574,0.0023919439997764735
220,0.015441827418201697,71301665783468.36,0.008539012110665992,0.0022727438676644826,0.0001802863659997372,0.02440386454870013,0.017826217855009423,0.053658922554135485,0.6088395391485812,0.060632083883009585,12.399191064444187,0.6306305726926045,0.32217015863278914,0.08363448269695979,50.10548521868406,2.2947808504855716,0.02004103811850208,700000000000.0
221,0.044299124150623294,57493513403570.36,0.005639991497026,0.000153883041713673,0.0015484499515026966,0.027659680625691952,0.04635704482914426,0.09647525535769393,0.8203304554141828,0.047456585364833076,11.035856514985515,0.5945254702361903,0.5078629694586434,0.08122214066147383,51.3995421909901,1.7871885541896257,0.02024432256517871,700000000000.0
222,0.11350537145808604,36953860046053.125,0.010335769606917481,0.0003360129238796601,0.008347539698245116,0.025295278922226355,0.019511020710289914,0.17591422406704355,0.9942527630692246,0.0333283752611178,6.864275243801599,0.8034710740526592,0.6771562239974622,0.04884211184869096,53.58952636002782,1.7586585766267526,0.02080616641973382,700000000000.0
223,0.37298251438182944,0.6695475951116041,0.018635047468225575,0.009192570713457032,0.003391549492936937,0.006435312203830332,0.047125181347591714,0.18302071074155196,0.4577360892950888,0.03449940322025051,11.094314555181775,0.6432778901065964,0.6326147010837089,0.09173051095108153,54.277446840638675,1.8902664082026268,0.02056899917654456,0.00293788048002348
224,13.068399727948124,0.24767676705066516,0.039632791526623204,0.0034858366994655753,0.0009215050793744273,0.008203316803360203,0.04944431250311521,0.18938163154508814,0.996785165035205,0.02767039651284472,9.775393989370349,0.6570080329846584,0.5549703183046659,0.08893634745568461,50.7456785379547,2.4626423850135843,0.02017746934263689,0.003183685166465287
225,0.5542005613187726,0.6859109994354243,0.035997760997124394,0.0048552144704789085,0.006643060004379406,0.013309349612305295,0.04832813124583099,0.13107645947569685,0.8550602667329237,0.05120880922563152,10.175779937149475,0.8123659511546164,0.6309532096320721,0.027264898778509197,50.6849108848547,1.6659761929238506,0.020900937490615928,0.005188812522570999
226,0.5805316386544233,0.6886573931124987,0.010410853559773808,0.0008487556645108208,0.005051705256704777,0.007284208353955335,0.02457963668415156,0.2269444328920993,0.9329204999517842,0.05426872651232065,15.671639380281388,0.6094512007643756,0.5394693537325349,0.019627913328325548,61.154361397908986,2.3403812980413248,0.021482275871242785,0.0015408321923694938
227,0.4280112251040563,0.673514811418747,0.03756247770165381,0.00932664360154727,0.004887002909735144,0.014612036967590118,0.005674923012545453,0.20792665764303703,0.7073193563247484,0.0737821473316483,10.437062098169855,0.8677580638359257,0.5641744064391327,0.06462241815518603,52.12440987885515,2.2409427687434293,0.020914411369488288,0.004080546912587992
228,161.55034274475452,0.2533307839393316,0.03563244994290651,0.0002343431553870776,0.007585078448654493,0.0032578221225984397,0.01878299997760859,0.2027776175994872,0.6247235133228533,0.06621757549111078,15.318196814594732,0.8184138622798471,0.588821962008714,0.09487269744211822,58.77457295219727,2.404546485082652,0.02223506874978279,0.0009109701057831037
229,197.37064918275377,0.17447266540011866,0.028721571912755987,0.0022086756648813655,0.003623293065277307,0.008466185541788452,0.04402625476633763,0.24879179095300347,0.9114354632807102,0.042051141976524604,14.851155431051033,0.8100975407524602,0.6085614987609842,0.054273740125672904,49.45252735273061,2.253009992980894,0.020969877336633407,0.0012231505866285724
230,0.07493166363653729,54623517270944.19,0.012802367098307963,0.002241702116774361,0.005982835896989665,0.013892223703844155,0.04653699752745477,0.06588589461863734,0.46083799745612386,0.03505505143156529,8.3034623463572,0.501186523590815,0.5205935269328197,0.06108484930894994,55.29568302598574,1.6432017840155684,0.020653051146328198,700000000000.0
231,0.0562149877133347,0.6819872973428108,0.014286945345490087,0.0069415587009179925,0.0021519795651547247,0.008803462711527694,0.01715713218722406,0.0760933601661918,0.5654175650896627,0.05544102094241135,8.561279483532548,0.6702817698927501,0.543079630969568,0.04175487155891672,51.862918400268896,1.7836120239529492,0.020262885841364275,0.00792446935510138
232,0.014264483993970865,50824032836019.766,0.01976291717884541,0.009007266637671575,0.0016529415482933445,0.015558796029268317,0.0368208410405041,0.2260523983151972,0.7854478017695943,0.052595721734670794,7.437704546400429,0.5718879621647633,0.36441273763071447,0.08921129318229944,61.61174830288653,2.0094959278200486,0.020197639404294827,700000000000.0
233,0.008975942998355456,43710063421435.945,0.007257722612966536,0.005592281138389673,0.006481636216914304,0.020511484797241086,0.025953456430468803,0.06140406515832951,0.6958695985585366,0.0796675835082722,7.1994185958306,0.7333344032601571,0.5284701567964042,0.07164472290091892,51.155542064982356,2.1953880754630632,0.02081956492945476,700000000000.0
234,10.705804232969237,0.32186886638030765,0.01919405857114047,0.008167138822068133,0.004202751946168742,0.008266755297000251,0.00545217117151851,0.242122361117378,0.9014080472161745,0.04080536789271949,14.946188717980517,0.8073194043143969,0.6708792192665632,0.04924910719130455,59.43948868121115,1.9549171562709216,0.02098238690430401,0.0015475543197130623
235,7.157440292992073,0.3699230219676619,0.032182331756750344,0.0006275242530112005,0.0023796168474270653,0.008063626339420347,0.007554245572379393,0.11582974529761797,0.8626936845334194,0.05681953308451711,13.503761001297594,0.588839056880895,0.4910963122646844,0.08764363050705026,51.897549586813696,2.409116431019184,0.02061931208480502,0.0017959053633831612
236,0.09540719730900733,76988799137982.28,0.039334674330498635,0.003441896923846596,0.004803185722278663,0.02730947567710208,0.041356602127948776,0.14912104432247386,0.44766105418433977,0.0298952320736759,14.53672628249328,0.685386208813444,0.5002223781815793,0.017604137120395956,55.42351145127206,2.311214107984348,0.021290999753830784,700000000000.0
237,0.07178183367659255,38249323639536.9,0.0070776384307972215,0.005251127576336715,0.00318247205650079,0.025220057764943637,0.011804679769376566,0.07371995992065551,0.6264652145081718,0.03210505096435881,6.911349901178864,0.7911246975847349,0.5703199076682826,0.07795442794303445,64.55576154688279,1.5997269960859537,0.020281490239387648,700000000000.0
238,0.0059907327806348505,3.101802641367844e-17,0.012658161874734203,0.005189427533341022,0.008622391714839391,0.006358250106476369,0.039169274731178136,0.12746219916534748,0.6622145398384514,0.07955770739181048,8.10661138639341,0.6023323938661254,0.6652392202388696,0.029672760094516935,59.20146832132109,1.6062671872166896,0.020898203779135646,16.64031231439407
239,0.06776686109699427,0.669039630945725,0.009482994580201952,0.004962637420139111,0.002780530638050144,0.017095967726308472,0.021240646228135908,0.14407634982748888,0.44963755552144674,0.04320239699140879,14.342767108180665,0.8011970997884492,0.6053713912891867,0.07475726741953248,60.270763533920345,2.088545683748748,0.020666338025578726,0.006242334030924811
240,0.04807410304916084,0.6756586017550461,0.039972056915190984,0.0025584081115955465,0.006558947637251656,0.006567964525533979,0.038000039646367355,0.16542439030369532,0.7124377698137082,0.06660321177400776,6.47698953307131,0.6309701080744726,0.5613113004459209,0.054445184904779884,48.46824586576253,2.1534716373900453,0.02073187430867331,0.021923521032004827
241,0.20241986720585187,0.6678789435549219,0.015927914441581724,0.00914318004666897,0.008999941462665056,0.02498254919249041,0.012798266757176203,0.16739224691365368,0.8711657471198222,0.05352895412266094,14.101472561860458,0.8460671916657911,0.4061182437209051,0.06862856325155892,46.04840924265501,2.183733837600272,0.022217143700394223,0.0041697925611310265
242,0.15516423570291143,62136170777634.92,0.010613592312334955,0.002946116576756044,0.007951118685238326,0.009452755125261426,0.04602212825965815,0.05887576029136133,0.8968292495020824,0.020455573058059787,7.86136864782301,0.5703935004201139,0.5379737046243367,0.09500212201338817,60.781750688216825,2.3180622926584897,0.021159154933586395,700000000000.0
243,0.05038805534792992,43175303212616.766,0.012268196424972136,0.006861958177164077,0.002099379321660021,0.02950523300393718,0.013462143887038973,0.13812299112145987,0.9233166874638086,0.043568081718103,8.440314956024732,0.7664637098350602,0.6447276057515609,0.026349327244063588,58.50782644911161,1.7243870640653158,0.020244441146113016,700000000000.0
244,0.012202861624773886,57076705378795.39,0.03972506303762046,0.0025062701620513256,0.008548659427165112,0.028316708479678133,0.016601139682611427,0.229143383969522,0.698822410253417,0.07695531086857643,11.509142366500809,0.6757935001019708,0.48660311919591437,0.05712078506884657,47.895049267906074,2.010661373398238,0.02158259540157383,700000000000.0
245,0.5194024155464156,0.6856485417455452,0.016920231772457817,0.008023097742124717,0.0049408904810610945,0.008625159503814747,0.022870716697007985,0.14547694762909646,0.6047414416981707,0.07625530428552459,15.580794278077153,0.589812768312562,0.6354342660526797,0.06130533715351816,48.552969128786245,2.4217946015895673,0.021491496074398056,0.0013057428734561329
246,0.15093216866516984,0.6736066561731444,0.02142817258858354,0.001432329388290041,0.0054292190943115845,0.022730241908736428,0.013211515390957086,0.24957767398538916,0.5961614179782075,0.06190692585660179,15.738679106291984,0.6680555170600776,0.48741159697479053,0.06048255597857005,47.30863067020088,2.0387338500729153,0.02139365786255115,0.004436779556400787
247,0.2597694059874862,0.6690609869273036,0.02981679647654615,0.002649080816527927,0.0033508976095399864,0.016096913243733666,0.041551399679876505,0.12166980621136303,0.9594040846491638,0.07099797811006418,13.938500909500583,0.7745328524449389,0.5722052700750784,0.08166459710051457,56.99898831250354,2.2352870043353645,0.02083521926980204,0.003809863613816207
248,0.004207061904397993,68621013724648.54,0.03193859145908548,0.0073252033547677245,0.0011053450596681393,0.020437954670354773,0.012537040302553431,0.09329478105228758,0.5451310120343644,0.07561481782557743,11.565773588981349,0.5612548400503046,0.3466499010268199,0.0662160850674418,58.34241243989736,1.7100855082712019,0.020174896200364868,700000000000.0
249,4.701232708392756,0.32369904696399837,0.03051521335593986,0.008139985725733856,0.008032399298646102,0.006003574146888276,0.015194345152667734,0.2068947791327656,0.5793529311948791,0.022379927706753615,10.980517322614675,0.6932543945190613,0.652412829736568,0.036118874361074936,59.32166338231379,2.4642143224016575,0.021738747647436774,0.002482083779408473
250,0.37059632992241975,0.6951457412432825,0.03460070303545994,0.0048898119565497535,0.0014566424522765365,0.0046521464881556255,0.006034665243338939,0.11054749212371534,0.4975795788868962,0.0274835707411872,10.26081260642483,0.5113913103448001,0.5906463407362847,0.01030446847502807,60.2442134335094,1.866096714186009,0.02022313045660467,0.007833656349635645
251,0.06210182629727876,39492547802556.94,0.009419148481305928,0.006097342548942315,0.009628320246949191,0.018805833869255557,0.02731695400022079,0.24093119260537238,0.6724436466798791,0.04665176524411925,6.631779241734142,0.7220487792030021,0.6294200896138246,0.09829079955641104,49.644927660578425,1.8553539438659117,0.02094775775482405,700000000000.0
252,0.006502053665463693,33562003373490.867,0.0278604569801146,0.0010951339711750242,0.007797395798685649,0.028529887672606783,0.016147644035629675,0.23137564699359597,0.9503565254455651,0.07237061323085284,6.180994344014475,0.5564659139278554,0.5718383961976288,0.06655687154882109,61.85851265981045,2.276782433128628,0.02087784824411964,700000000000.0
253,0.05825354887639197,44321789528568.92,0.015531925341132732,0.0033374986996988166,0.006385000713094031,0.023675876992600126,0.024455215115991358,0.054773887583685996,0.7025245988934925,0.031199921724787173,7.326948605656575,0.8639407579489625,0.3888768252095024,0.06901785328585613,60.848153743076864,2.443532674031968,0.020914517947463948,700000000000.0
254,0.18821768301713682,0.6937378017597706,0.015265109055124671,0.007963176977299284,0.0025747743038604907,0.004411845614502735,0.043947394058545225,0.06722302531551876,0.5676566674419239,0.04474263489504565,12.846880651797107,0.5070704028436298,0.3436851389766512,0.01711342976123105,49.66758659979803,2.334809002746837,0.020617843101554026,0.0017008800484139364
